51	3	and?	turn	A key turned in a lock , and as he passed in there was a curious scuffling noise from within .	file://conllu/en/doyle_bask.14.conllu#s51_0	
52	2	then?	be (be minute)	He was only a minute or so inside , and then I heard the key turn once more and he passed me and re-entered the house .	file://conllu/en/doyle_bask.14.conllu#s52_0	
53	2	and?	see	I saw him rejoin his guest , and I crept quietly back to where my companions were waiting to tell them what I had seen .	file://conllu/en/doyle_bask.14.conllu#s53_0	
54	3	_	say	&quot; You say , Watson , that the lady is not there ? &quot;	file://conllu/en/doyle_bask.14.conllu#s54_0	
55	2	when?	ask	Holmes asked , when I had finished my report .	file://conllu/en/doyle_bask.14.conllu#s55_0	
56	9	since?	be	&quot; No . &quot; &quot; Where can she be , then , since there is no light in any other room except the kitchen ? &quot;	file://conllu/en/doyle_bask.14.conllu#s56_0	
57	5	_	think	&quot; I can not think where she is . &quot;	file://conllu/en/doyle_bask.14.conllu#s57_0	
58	3	_	say	I have said that over the great Grimpen Mire there hung a dense , white fog .	file://conllu/en/doyle_bask.14.conllu#s58_0	
59	3	but?	drift	It was drifting slowly in our direction , and banked itself up like a wall on that side of us , low , but thick and well defined .	file://conllu/en/doyle_bask.14.conllu#s59_0	
60	3	and?	shone	The moon shone on it , and it looked like a great shimmering ice field , with the heads of the distant tors as rocks borne upon its surface .	file://conllu/en/doyle_bask.14.conllu#s60_0	
61	5	and?	turn	Holmes 's face was turned towards it , and he muttered impatiently as he watched its sluggish drift .	file://conllu/en/doyle_bask.14.conllu#s61_0	
62	4	_	move	&quot; It 's moving towards us , Watson . &quot;	file://conllu/en/doyle_bask.14.conllu#s62_0	
63	2	_	be (be serious)	&quot; Is that serious ? &quot;	file://conllu/en/doyle_bask.14.conllu#s63_0	
64	8	indeed?	thing	&quot; Very serious , indeed —the one thing upon earth which could have disarranged my plans .	file://conllu/en/doyle_bask.14.conllu#s64_0	
65	4	_	be (be long)	He ca n't be very long , now .	file://conllu/en/doyle_bask.14.conllu#s65_0	
66	2	_	be (be o'clock)	It is already ten o'clock .	file://conllu/en/doyle_bask.14.conllu#s66_0	
67	16	_	be (be path)	Our success and even his life may depend upon his coming out before the fog is over the path . &quot;	file://conllu/en/doyle_bask.14.conllu#s67_0	
68	3	and?	be (be clear)	The night was clear and fine above us .	file://conllu/en/doyle_bask.14.conllu#s68_0	
69	3	while?	shone	The stars shone cold and bright , while a half moon bathed the whole scene in a soft , uncertain light .	file://conllu/en/doyle_bask.14.conllu#s69_0	
70	12	before?	be (be roof)	Before us lay the dark bulk of the house , it s serrated roof and bristling chimneys hard outlined against the silver spangled sky .	file://conllu/en/doyle_bask.14.conllu#s70_0	
71	2	and?	bar	Broad bars of golden light from the lower windows stretched across the orchard and the moor .	file://conllu/en/doyle_bask.14.conllu#s71_0	
72	6	_	shut	One of them was suddenly shut off .	file://conllu/en/doyle_bask.14.conllu#s72_0	
73	4	_	leave	The servants had left the kitchen .	file://conllu/en/doyle_bask.14.conllu#s73_0	
74	3	_	remain	There only remained the lamp in the dining room where the two men , the murderous host and the unconscious guest , still chatted over their cigars .	file://conllu/en/doyle_bask.14.conllu#s74_0	
75	2	_	minute	Every minute that white woolly plain which covered one half of the moor was drifting closer and closer to the house .	file://conllu/en/doyle_bask.14.conllu#s75_0	
76	9	_	curl	Already the first thin wisps of it were curling across the golden square of the lighted window .	file://conllu/en/doyle_bask.14.conllu#s76_0	
77	7	and?	be (be invisible)	The farther wall of the orchard was already invisible , and the trees were standing out of a swirl of white vapour .	file://conllu/en/doyle_bask.14.conllu#s77_0	
78	9	as?	come	As we watched it the fog wreaths came crawling round both corners of the house and rolled slowly into one dense bank , on which the upper floor and the roof floated like a strange ship upon a shadowy sea .	file://conllu/en/doyle_bask.14.conllu#s78_0	
79	2	and?	struck	Holmes struck his hand passionately upon the rock in front of us and stamped his feet in his impatience .	file://conllu/en/doyle_bask.14.conllu#s79_0	
80	17	if?	cover	&quot; If he is n't out in a quarter of an hour the path will be covered .	file://conllu/en/doyle_bask.14.conllu#s80_0	
81	8	_	be (be able)	In half an hour we wo n't be able to see our hands in front of us . &quot;	file://conllu/en/doyle_bask.14.conllu#s81_0	
82	4	_	move	&quot; Shall we move farther back upon higher ground ? &quot;	file://conllu/en/doyle_bask.14.conllu#s82_0	
83	5	as well?	think	&quot; Yes , I think it would be as well . &quot;	file://conllu/en/doyle_bask.14.conllu#s83_0	
84	7	so?	flow	So as the fog bank flowed onward we fell back before it until we were half a mile from the house , and still that dense white sea , with the moon silvering its upper edge , swept slowly and inexorably on .	file://conllu/en/doyle_bask.14.conllu#s84_0	
85	9	_	say	&quot; We are going too far , &quot; said Holmes .	file://conllu/en/doyle_bask.14.conllu#s85_0	
86	3	_	dare	&quot; We dare not take the chance of his being overtaken before he can reach us .	file://conllu/en/doyle_bask.14.conllu#s86_0	
87	6	_	hold	At all costs we must hold our ground where we are . &quot;	file://conllu/en/doyle_bask.14.conllu#s87_0	
88	2	and?	drop	He dropped on his knees and clapped his ear to the ground .	file://conllu/en/doyle_bask.14.conllu#s88_0	
89	2	_	thank	&quot; Thank God , I think that I hear him coming . &quot;	file://conllu/en/doyle_bask.14.conllu#s89_0	
90	6	_	break	A sound of quick steps broke the silence of the moor .	file://conllu/en/doyle_bask.14.conllu#s90_0	
91	6	_	stare	Crouching among the stones we stared intently at the silver tipped bank in front of us .	file://conllu/en/doyle_bask.14.conllu#s91_0	
92	3	and?	grow	The steps grew louder , and through the fog , as through a curtain , there stepped the man whom we were awaiting .	file://conllu/en/doyle_bask.14.conllu#s92_0	
93	2	as?	look	He looked round him in surprise as he emerged into the clear , starlit night .	file://conllu/en/doyle_bask.14.conllu#s93_0	
94	3	then?	come	Then he came swiftly along the path , passed close to where we lay , and went on up the long slope behind us .	file://conllu/en/doyle_bask.14.conllu#s94_0	
95	5	as?	glance	As he walked he glanced continually over either shoulder , like a man who is ill at ease .	file://conllu/en/doyle_bask.14.conllu#s95_0	
96	10	and?	hear (hear cry)	&quot; Hist ! &quot; cried Holmes , and I heard the sharp click of a cocking pistol .	file://conllu/en/doyle_bask.14.conllu#s96_0	
97	2	_	look	&quot; Look out !	file://conllu/en/doyle_bask.14.conllu#s97_0	
98	3	_	come	It 's coming ! &quot;	file://conllu/en/doyle_bask.14.conllu#s98_0	
99	2	_	be	There was a thin , crisp , continuous patter from somewhere in the heart of that crawling bank .	file://conllu/en/doyle_bask.14.conllu#s99_0	
100	3	and?	be (be yard)	The cloud was within fifty yards of where we lay , and we glared at it , all three , uncertain what horror was about to break from the heart of it .	file://conllu/en/doyle_bask.14.conllu#s100_0	
101	2	and?	be (be elbow)	I was at Holmes 's elbow , and I glanced for an instant at his face .	file://conllu/en/doyle_bask.14.conllu#s101_0	
102	2	and?	be (be pale)	It was pale and exultant , his eyes shining brightly in the moonlight .	file://conllu/en/doyle_bask.14.conllu#s102_0	
103	4	but?	start	But suddenly they started forward in a rigid , fixed stare , and his lips parted in amazement .	file://conllu/en/doyle_bask.14.conllu#s103_0	
104	6	and?	give	At the same instant Lestrade gave a yell of terror and threw himself face downward upon the ground .	file://conllu/en/doyle_bask.14.conllu#s104_0	
105	2	_	spring	I sprang to my feet , my inert hand grasping my pistol , my mind paralyzed by the dreadful shape which had sprung out upon us from the shadows of the fog .	file://conllu/en/doyle_bask.14.conllu#s105_0	
106	23	_	see	A hound it was , an enormous coal black hound , but not such a hound as mortal eyes have ever seen .	file://conllu/en/doyle_bask.14.conllu#s106_0	
107	1	_	fire	Fire burst from its open mouth , it s eyes glowed with a smouldering glare , its muzzle and hackles and dewlap were outlined in flickering flame .	file://conllu/en/doyle_bask.14.conllu#s107_0	
108	21	_	conceive	Never in the delirious dream of a disordered brain could anything more savage , more appalling , more hellish be conceived than that dark form and savage face which broke upon us out of the wall of fog .	file://conllu/en/doyle_bask.14.conllu#s108_0	
109	9	_	leap	With long bounds the huge black creature was leaping down the track , following hard upon the footsteps of our friend .	file://conllu/en/doyle_bask.14.conllu#s109_0	
110	3	so?	be (be paralyzed)	So paralyzed were we by the apparition that we allowed him to pass before we had recovered our nerve .	file://conllu/en/doyle_bask.14.conllu#s110_0	
111	6	then?	fire	Then Holmes and I both fired together , and the creature gave a hideous howl , which showed that one at least had hit him .	file://conllu/en/doyle_bask.14.conllu#s111_0	
112	4	however?	pause	He did not pause , however , but bounded onward .	file://conllu/en/doyle_bask.14.conllu#s112_0	
113	7	_	see	Far away on the path we saw Sir Henry looking back , his face white in the moonlight , his hands raised in horror , glaring helplessly at the frightful thing which was hunting him down .	file://conllu/en/doyle_bask.14.conllu#s113_0	
114	10	but?	blow	But that cry of pain from the hound had blown all our fears to the winds .	file://conllu/en/doyle_bask.14.conllu#s114_0	
115	6	and?	be (be mortal)	If he was vulnerable he was mortal , and if we could wound him we could kill him .	file://conllu/en/doyle_bask.14.conllu#s115_0	
116	4	as?	see	Never have I seen a man run as Holmes ran that night .	file://conllu/en/doyle_bask.14.conllu#s116_0	
117	3	but?	reckon	I am reckoned fleet of foot , but he outpaced me as much as I outpaced the little professional .	file://conllu/en/doyle_bask.14.conllu#s117_0	
118	7	as?	fly	In front of us as we flew up the track we heard scream after scream from Sir Henry and the deep roar of the hound .	file://conllu/en/doyle_bask.14.conllu#s118_0	
119	2	_	be (be time)	I was in time to see the beast spring upon it s victim , hurl him to the ground , and worry at his throat .	file://conllu/en/doyle_bask.14.conllu#s119_0	
120	7	next?	empty	But the next instant Holmes had emptied five barrels of his revolver into the creature 's flank .	file://conllu/en/doyle_bask.14.conllu#s120_0	
121	16	then?	roll	With a last howl of agony and a vicious snap in the air , it rolled upon its back , four feet pawing furiously , and then fell limp upon its side .	file://conllu/en/doyle_bask.14.conllu#s121_0	
122	2	but?	stoop	I stooped , panting , and pressed my pistol to the dreadful , shimmering head , but it was useless to press the trigger .	file://conllu/en/doyle_bask.14.conllu#s122_0	
123	4	_	be (be dead)	The giant hound was dead .	file://conllu/en/doyle_bask.14.conllu#s123_0	
124	1	_	Sir	Sir	file://conllu/en/doyle_bask.14.conllu#s124_0	
125	2	_	lay	Henry lay insensible where he had fallen .	file://conllu/en/doyle_bask.14.conllu#s125_0	
126	2	and?	tore	We tore away his collar , and Holmes breathed a prayer of gratitude when we saw that there was no sign of a wound and that the rescue had been in time .	file://conllu/en/doyle_bask.14.conllu#s126_0	
127	6	and?	shiver	Already our friend 's eyelids shivered and he made a feeble effort to move .	file://conllu/en/doyle_bask.14.conllu#s127_0	
128	2	and?	thrust	Lestrade thrust his brandy flask between the baronet 's teeth , and two frightened eyes were looking up at us .	file://conllu/en/doyle_bask.14.conllu#s128_0	
129	7	_	whisper	&quot; My God ! &quot; he whispered .	file://conllu/en/doyle_bask.14.conllu#s129_0	
130	3	_	be	&quot; What was it ?	file://conllu/en/doyle_bask.14.conllu#s130_0	
131	8	_	be	What , in heaven 's name , was it ? &quot;	file://conllu/en/doyle_bask.14.conllu#s131_0	
132	11	_	say	&quot; It 's dead , whatever it is , &quot; said Holmes .	file://conllu/en/doyle_bask.14.conllu#s132_0	
133	4	once?	lay	&quot; We 've laid the family ghost once and forever . &quot;	file://conllu/en/doyle_bask.14.conllu#s133_0	
134	7	_	be (be creature)	In mere size and strength it was a terrible creature which was lying stretched before us .	file://conllu/en/doyle_bask.14.conllu#s134_0	
135	2	but?	be (be bloodhound)	It was not a pure bloodhound and it was not a pure mastiff ; but it appeared to be a combination of the two —gaunt , savage , and as large as a small lioness .	file://conllu/en/doyle_bask.14.conllu#s135_0	
136	13	_	seem	Even now , in the stillness of death , the huge jaws seemed to be dripping with a bluish flame and the small , deep set , cruel eyes were ringed with fire .	file://conllu/en/doyle_bask.14.conllu#s136_0	
137	2	and?	place	I placed my hand upon the glowing muzzle , and as I held them up my own fingers smouldered and gleamed in the darkness .	file://conllu/en/doyle_bask.14.conllu#s137_0	
138	6	_	say	&quot; Phosphorus , &quot; I said .	file://conllu/en/doyle_bask.14.conllu#s138_0	
139	9	_	say	&quot; A cunning preparation of it , &quot; said Holmes , sniffing at the dead animal .	file://conllu/en/doyle_bask.14.conllu#s139_0	
140	3	_	be	&quot; There is no smell which might have interfered with his power of scent .	file://conllu/en/doyle_bask.14.conllu#s140_0	
141	2	for?	owe	We owe you a deep apology , Sir Henry , for having exposed you to this fright .	file://conllu/en/doyle_bask.14.conllu#s141_0	
142	3	for?	prepare	I was prepared for a hound , but not for such a creature as this .	file://conllu/en/doyle_bask.14.conllu#s142_0	
143	4	and?	give	And the fog gave us little time to receive him . &quot;	file://conllu/en/doyle_bask.14.conllu#s143_0	
144	4	_	save	&quot; You have saved my life . &quot;	file://conllu/en/doyle_bask.14.conllu#s144_0	
145	2	_	have	&quot; Having first endangered it .	file://conllu/en/doyle_bask.14.conllu#s145_0	
146	1	_	be (be enough)	Are you strong enough to stand ? &quot;	file://conllu/en/doyle_bask.14.conllu#s146_0	
147	2	and?	give	&quot; Give me another mouthful of that brandy and I shall be ready for anything .	file://conllu/en/doyle_bask.14.conllu#s147_0	
148	1	so?	so	So !	file://conllu/en/doyle_bask.14.conllu#s148_0	
149	6	if?	help	Now , if you will help me up .	file://conllu/en/doyle_bask.14.conllu#s149_0	
150	4	_	propose	What do you propose to do ? &quot;	file://conllu/en/doyle_bask.14.conllu#s150_0	
151	3	_	leave	&quot; To leave you here .	file://conllu/en/doyle_bask.14.conllu#s151_0	
152	4	further?	fit	You are not fit for further adventures to night .	file://conllu/en/doyle_bask.14.conllu#s152_0	
153	20	_	&quot;	If you will wait , one or other of us will go back with you to the Hall . &quot;	file://conllu/en/doyle_bask.14.conllu#s153_0	
154	2	still?	try	He tried to stagger to his feet ; but he was still ghastly pale and trembling in every limb .	file://conllu/en/doyle_bask.14.conllu#s154_0	
155	2	_	help	We helped him to a rock , where he sat shivering with his face buried in his hands .	file://conllu/en/doyle_bask.14.conllu#s155_0	
156	9	_	say	&quot; We must leave you now , &quot; said Holmes .	file://conllu/en/doyle_bask.14.conllu#s156_0	
157	9	and?	do	&quot; The rest of our work must be done , and every moment is of importance .	file://conllu/en/doyle_bask.14.conllu#s157_0	
158	2	and?	have	We have our case , and now we only want our man .	file://conllu/en/doyle_bask.14.conllu#s158_0	
159	3	_	be (be thousand)	&quot; It 's a thousand to one against our finding him at the house , &quot; he continued as we retraced our steps swiftly down the path .	file://conllu/en/doyle_bask.14.conllu#s159_0	
160	6	_	tell	&quot; Those shots must have told him that the game was up . &quot;	file://conllu/en/doyle_bask.14.conllu#s160_0	
161	3	and?	be (be off)	&quot; We were some distance off , and this fog may have deadened them . &quot;	file://conllu/en/doyle_bask.14.conllu#s161_0	
162	3	_	follow	&quot; He followed the hound to call him off —of that you may be certain .	file://conllu/en/doyle_bask.14.conllu#s162_0	
163	7	_	go	No , no , he 's gone by this time !	file://conllu/en/doyle_bask.14.conllu#s163_0	
164	4	but?	search	But we 'll search the house and make sure . &quot;	file://conllu/en/doyle_bask.14.conllu#s164_0	
165	4	so?	be (be open)	The front door was open , so we rushed in and hurried from room to room to the amazement of a doddering old manservant , who met us in the passage .	file://conllu/en/doyle_bask.14.conllu#s165_0	
166	2	but?	be	There was no light save in the dining room , but Holmes caught up the lamp and left no corner of the house unexplored .	file://conllu/en/doyle_bask.14.conllu#s166_0	
167	5	_	see	No sign could we see of the man whom we were chasing .	file://conllu/en/doyle_bask.14.conllu#s167_0	
168	14	however?	lock	On the upper floor , however , one of the bedroom doors was locked .	file://conllu/en/doyle_bask.14.conllu#s168_0	
169	3	_	be	&quot; There 's someone in here , &quot; cried Lestrade .	file://conllu/en/doyle_bask.14.conllu#s169_0	
170	4	_	hear	&quot; I can hear a movement .	file://conllu/en/doyle_bask.14.conllu#s170_0	
171	1	_	open	Open this door ! &quot;	file://conllu/en/doyle_bask.14.conllu#s171_0	
172	4	and?	moan	A fai nt moaning and rustling came from within .	file://conllu/en/doyle_bask.14.conllu#s172_0	
173	2	and?	struck	Holmes struck the door just over the lock with the flat of his foot and it flew open .	file://conllu/en/doyle_bask.14.conllu#s173_0	
174	1	_	Pistol	Pistol in hand , we all three rushed into the room .	file://conllu/en/doyle_bask.14.conllu#s174_0	
175	3	but?	be	But there was no sign within it of that desperate and defiant villain whom we expected to see .	file://conllu/en/doyle_bask.14.conllu#s175_0	
176	4	instead?	face	Instead we were faced by an object so strange and so unexpected that we stood for a moment staring at it in amazement .	file://conllu/en/doyle_bask.14.conllu#s176_0	
177	5	and?	fashio	The room had been fashioned into a small museum , and the walls were lined by a number of glass topped cases full of that collection of butterflies and moths the formation of which had been the relaxation of this complex and dangerous man .	file://conllu/en/doyle_bask.14.conllu#s177_0	
178	8	_	be	In the centre of this room there was an upright beam , which had been placed at some period as a support for the old worm -eaten baulk of timber which spanned the roof .	file://conllu/en/doyle_bask.14.conllu#s178_0	
179	7	so?	tie	To this post a figure was tied , so swathed and muffled in the sheets which had been used to secure it that one could not for the moment tell whether it was that of a man or a woman .	file://conllu/en/doyle_bask.14.conllu#s179_0	
180	2	and?	towel	One towel passed round the throat and was secured at the back of the pillar .	file://conllu/en/doyle_bask.14.conllu#s180_0	
181	2	and?	cover	Another covered the lower part of the face , and over it two dark eyes —eyes full of grief and shame and a dreadful questioning —stared back at us .	file://conllu/en/doyle_bask.14.conllu#s181_0	
182	6	and?	tear	In a minute we had torn off the gag , unswathed the bonds , and Mrs.	file://conllu/en/doyle_bask.14.conllu#s182_0	
183	2	_	sank	Stapleton sank upon the floor in front of us .	file://conllu/en/doyle_bask.14.conllu#s183_0	
184	5	as?	fall	As her beautiful head fell upon her chest I saw the clear red weal of a whiplash across her neck .	file://conllu/en/doyle_bask.14.conllu#s184_0	
185	6	_	cry	&quot; The brute ! &quot; cried Holmes .	file://conllu/en/doyle_bask.14.conllu#s185_0	
186	2	_	here	&quot; Here , Lestrade , your brandy bottle !	file://conllu/en/doyle_bask.14.conllu#s186_0	
187	1	_	put	Put her in the chair !	file://conllu/en/doyle_bask.14.conllu#s187_0	
188	3	_	faint	She has fainted from ill usage and exhaustion . &quot;	file://conllu/en/doyle_bask.14.conllu#s188_0	
189	2	_	open	She opened her eyes again .	file://conllu/en/doyle_bask.14.conllu#s189_0	
190	8	_	ask	&quot; Is he safe ? &quot; she asked .	file://conllu/en/doyle_bask.14.conllu#s190_0	
191	4	_	escape	&quot; Has he escaped ? &quot;	file://conllu/en/doyle_bask.14.conllu#s191_0	
192	5	_	escape	&quot; He can not escape us , madam . &quot;	file://conllu/en/doyle_bask.14.conllu#s192_0	
193	9	_	mean	&quot; No , no , I did not mean my husband .	file://conllu/en/doyle_bask.14.conllu#s193_0	
194	1	_	Sir	Sir Henry ?	file://conllu/en/doyle_bask.14.conllu#s194_0	
195	1	_	be (be safe)	Is he safe ? &quot;	file://conllu/en/doyle_bask.14.conllu#s195_0	
196	2	_	yes	&quot; Yes . &quot;	file://conllu/en/doyle_bask.14.conllu#s196_0	
197	4	and?	hound	&quot; And the hound ? &quot;	file://conllu/en/doyle_bask.14.conllu#s197_0	
198	3	_	be (be dead)	&quot; It is dead . &quot;	file://conllu/en/doyle_bask.14.conllu#s198_0	
199	2	_	give	She gave a long sigh of satisfaction .	file://conllu/en/doyle_bask.14.conllu#s199_0	
200	2	_	thank	&quot; Thank God !	file://conllu/en/doyle_bask.14.conllu#s200_0	
201	1	_	thank	Thank God !	file://conllu/en/doyle_bask.14.conllu#s201_0	
202	4	_	villain	Oh , this villain !	file://conllu/en/doyle_bask.14.conllu#s202_0	
203	1	_	see	See how he has treated me ! &quot;	file://conllu/en/doyle_bask.14.conllu#s203_0	
204	2	and?	shot	She shot her arms out from her sleeves , and we saw with horror that they were all mottled with bruises .	file://conllu/en/doyle_bask.14.conllu#s204_0	
205	4	but?	be (be nothing)	&quot; But this is nothing —nothing !	file://conllu/en/doyle_bask.14.conllu#s205_0	
206	2	and?	be (be mind)	It is my mind and soul that he has tortured and defiled .	file://conllu/en/doyle_bask.14.conllu#s206_0	
207	3	_	endure	I could endure it all , ill usage , solitude , a life of deception , everything , as long as I could still cling to the hope that I had his love , but now I know that in this also I have been his dupe and his tool . &quot;	file://conllu/en/doyle_bask.14.conllu#s207_0	
208	2	_	break	She broke into passionate sobbing as she spoke .	file://conllu/en/doyle_bask.14.conllu#s208_0	
209	12	_	say	&quot; You bear him no good will , madam , &quot; said Holmes .	file://conllu/en/doyle_bask.14.conllu#s209_0	
210	8	then?	find (find tell)	&quot; Tell us then where we shall find him .	file://conllu/en/doyle_bask.14.conllu#s210_0	
211	10	and?	help	If you have ever aided him in evil , help us now and so atone . &quot;	file://conllu/en/doyle_bask.14.conllu#s211_0	
212	3	but?	be	&quot; There is but one place where he can have fled , &quot; she answered .	file://conllu/en/doyle_bask.14.conllu#s212_0	
213	3	_	be	&quot; There is an old tin mine on an island in the heart of the mire .	file://conllu/en/doyle_bask.14.conllu#s213_0	
214	2	_	be (be there)	It was there that he kept his hound and there also he had made preparations so that he might have a refuge .	file://conllu/en/doyle_bask.14.conllu#s214_0	
215	2	_	be (be where)	That is where he would fly . &quot;	file://conllu/en/doyle_bask.14.conllu#s215_0	
216	5	_	lay	The fog bank lay like white wool against the window .	file://conllu/en/doyle_bask.14.conllu#s216_0	
