18	4	though?	see	So you can see , though , that the tensions that we 've heard about in San Francisco in terms of people being concerned about gentrification and all the new tech companies that are bringing new wealth and settlement into the city are real , and you can actually see that documented here .	file://conllu/en/ted-mdb.2150.conllu#s18_0	
19	3	_	see	You can see the LGBT community is not really getting along with the geek community that well , the arts community , the music community .	file://conllu/en/ted-mdb.2150.conllu#s19_0	
20	4	and?	lead	And so it leads to things like this .	file://conllu/en/ted-mdb.2150.conllu#s20_0	
21	4	_	Twitter	[ &quot; Evict Twitter &quot; ]	file://conllu/en/ted-mdb.2150.conllu#s21_0	
22	2	and?	send	Somebody sent me this photo a few weeks ago , and it shows what is happening on the ground in San Francisco , and I think you can actually try to understand that through looking at a map like this .	file://conllu/en/ted-mdb.2150.conllu#s22_0	
23	1	_	let	Let 's take a look at Rio de Janeiro .	file://conllu/en/ted-mdb.2150.conllu#s23_0	
24	2	and?	spend	I spent the last few weeks gathering data about Rio , and one of the things that stood out to me about this city is that everything 's really kind of mixed up .	file://conllu/en/ted-mdb.2150.conllu#s24_0	
25	2	_	be (be city)	It 's a very heterogenous city in a way that Baltimore or San Francisco is not .	file://conllu/en/ted-mdb.2150.conllu#s25_0	
26	3	still?	have	You still have the lobe of people involved with government , newspapers , politics , columnists .	file://conllu/en/ted-mdb.2150.conllu#s26_0	
27	3	next?	be (be down)	TEDx Rio is down in the lower right , right next to bloggers and writers .	file://conllu/en/ted-mdb.2150.conllu#s27_0	
28	5	then?	have	But then you also have this tremendous diversity of people that are interested in different kinds of music .	file://conllu/en/ted-mdb.2150.conllu#s28_0	
29	2	_	Justin	Even Justin	file://conllu/en/ted-mdb.2150.conllu#s29_0	
30	4	_	represent	Bieber fans are represented here .	file://conllu/en/ted-mdb.2150.conllu#s30_0	
31	3	and?	band	Other boy bands , country singers , gospel music , funk and rap and stand up comedy , and there 's even a whole section around drugs and jokes .	file://conllu/en/ted-mdb.2150.conllu#s31_0	
32	3	_	be (be cool)	How cool is that ?	file://conllu/en/ted-mdb.2150.conllu#s32_0	
33	9	then?	represent	And then the Flamengo football team is also represented here .	file://conllu/en/ted-mdb.2150.conllu#s33_0	
34	3	but?	have	So you have that same kind of spread of sports and civics and the arts and music , but it 's represented in a very different way , and I think that maybe fits with our understanding of Rio as being a very multicultural , musically diverse city .	file://conllu/en/ted-mdb.2150.conllu#s34_0	
35	3	so?	have	So we have all this data .	file://conllu/en/ted-mdb.2150.conllu#s35_0	
36	2	_	be (be set)	It 's an incredibly rich set of data that we have about cities now , maybe even richer than any data set that we 've ever had before .	file://conllu/en/ted-mdb.2150.conllu#s36_0	
37	1	so?	so	So what can we do with it ?	file://conllu/en/ted-mdb.2150.conllu#s37_0	
38	4	_	think	Well , I think the first thing that we can try to understand is that segregation is a social construct .	file://conllu/en/ted-mdb.2150.conllu#s38_0	
39	2	and?	be (be something)	It 's something that we choose to do , and we could choose not to do it , and if you kind of think about it , what we 're doing with this data is aiming a space telescope at a city and looking at it as if was a giant high school cafeteria , and seeing how everybody arranged themselves in a seating chart .	file://conllu/en/ted-mdb.2150.conllu#s39_0	
40	4	_	be (be time)	Well maybe it 's time to shake up the seating chart a little bit .	file://conllu/en/ted-mdb.2150.conllu#s40_0	
41	3	_	thing	The other thing that we start to realize is that race is a really poor proxy for diversity .	file://conllu/en/ted-mdb.2150.conllu#s41_0	
42	3	_	get	We 've got people represented from all different types of races across the entire map here only looking at race does n't really contribute to our development of diversity .	file://conllu/en/ted-mdb.2150.conllu#s42_0	
43	7	so?	use (use try)	So if we 're trying to use diversity as a way to tackle some of our more intractable problems , we need to start to think about diversity in a new way .	file://conllu/en/ted-mdb.2150.conllu#s43_0	
44	5	and?	have	And lastly , we have the ability to create interventions to start to reshape our cities in a new way , and I believe that if we have that capability , we may even bear some responsibility to do so .	file://conllu/en/ted-mdb.2150.conllu#s44_0	
45	3	so?	be (be city)	So what is a city ?	file://conllu/en/ted-mdb.2150.conllu#s45_0	
46	5	but?	say (say think)	I think some might say that it is a geographical area or a collection of streets and buildings , but I believe that a city is the sum of the relationships of the people that live there , and I believe that if we can start to document those relationships in a real way then maybe we have a real shot at creating those kinds of cities that we 'd like to have .	file://conllu/en/ted-mdb.2150.conllu#s46_0	
47	1	_	thank	Thank you .	file://conllu/en/ted-mdb.2150.conllu#s47_0	
