13	8	when?	go	When they had come in , they went up into the upper room , where they were staying ; that is Peter , John , James , Andrew , Philip , Thomas , Bartholomew , Matthew , James the son of Alphaeus , Simon the Zealot , and Judas the son of James .	file://conllu/en/bibl.en_web.ACT.conllu#s13_0	
14	6	_	continue	All these with one accord continued steadfastly in prayer and supplication , along with the women , and Mary the mother of Jesus , and with his brothers .	file://conllu/en/bibl.en_web.ACT.conllu#s14_0	
15	6	and?	stand	In these days , Peter stood up in the midst of the disciples ( and the number of names was about one hundred twenty ) , and said , &quot; Brothers , it was necessary that this Scripture should be fulfilled , which the Holy Spirit spoke before by the mouth of David concerning Judas , who was guide to those who took Jesus .	file://conllu/en/bibl.en_web.ACT.conllu#s15_0	
16	4	for?	number	For he was numbered with us , and received his portion in this ministry .	file://conllu/en/bibl.en_web.ACT.conllu#s16_0	
17	4	and?	obtain	Now this man obtained a field with the reward for his wickedness , and falling headlong , his body burst open , and all his intestines gushed out .	file://conllu/en/bibl.en_web.ACT.conllu#s17_0	
18	2	_	become	It became known to everyone who lived in Jerusalem that in their language that field was called ' Akeldama , ' that is , ' The field of blood . '	file://conllu/en/bibl.en_web.ACT.conllu#s18_0	
19	12	for?	let	For it is written in the book of Psalms , ' Let his habitation be made desolate .	file://conllu/en/bibl.en_web.ACT.conllu#s19_0	
20	1	and?	let	Let no one dwell therein ; ' and , ' Let another take his office . '	file://conllu/en/bibl.en_web.ACT.conllu#s20_0	
21	46	_	become	&quot; Of the men therefore who have accompanied us all the time that the Lord Jesus went in and out among us , beginning from the baptism of John , to the day that he was received up from us , of these one must become a witness with us of his resurrection . &quot;	file://conllu/en/bibl.en_web.ACT.conllu#s21_0	
22	2	_	put	They put forward two , Joseph called Barsabbas , who was surnamed Justus , and Matthias .	file://conllu/en/bibl.en_web.ACT.conllu#s22_0	
23	20	and?	show (show say pray)	They prayed , and said , &quot; You , Lord , who know the hearts of all men , show which one of these two you have chosen to take part in this ministry and apostleship from which Judas fell away , that he might go to his own place . &quot;	file://conllu/en/bibl.en_web.ACT.conllu#s23_0	
24	2	and?	draw	They drew lots for them , and the lot fell on Matthias , and he was numbered with the eleven apostles .	file://conllu/en/bibl.en_web.ACT.conllu#s24_0	
25	11	when?	be (be all)	Now when the day of Pentecost had come , they were all with one accord in one place .	file://conllu/en/bibl.en_web.ACT.conllu#s25_0	
26	3	and?	come	Suddenly there came from the sky a sound like the rushing of a mighty wind , and it filled all the house where they were sitting .	file://conllu/en/bibl.en_web.ACT.conllu#s26_0	
27	4	and?	appear	Tongues like fire appeared and were distributed to them , and one sat on each of them .	file://conllu/en/bibl.en_web.ACT.conllu#s27_0	
28	4	and?	fill	They were all filled with the Holy Spirit , and began to speak with other languages , as the Spirit gave them the ability to speak .	file://conllu/en/bibl.en_web.ACT.conllu#s28_0	
29	3	_	be	Now there were dwelling in Jerusalem Jews , devout men , from every nation under the sky .	file://conllu/en/bibl.en_web.ACT.conllu#s29_0	
30	9	when?	come	When this sound was heard , the multitude came together , and were bewildered , because everyone heard them speaking in his own language .	file://conllu/en/bibl.en_web.ACT.conllu#s30_0	
31	4	and?	amaz	They were all amazed and marveled , saying to one another , &quot; Behold , are n't all these who speak Galileans ?	file://conllu/en/bibl.en_web.ACT.conllu#s31_0	
32	4	_	hear	How do we hear , everyone in our own native language ?	file://conllu/en/bibl.en_web.ACT.conllu#s32_0	
33	47	_	hear	Parthians , Medes , Elamites , and people from Mesopotamia , Judea , Cappadocia , Pontus , Asia , Phrygia , Pamphylia , Egypt , the parts of Libya around Cyrene , visitors from Rome , both Jews and proselytes , Cretans and Arabians : we hear them speaking in our languages the mighty works of God ! &quot;	file://conllu/en/bibl.en_web.ACT.conllu#s33_0	
34	4	and?	amazed	They were all amazed , and were perplexed , saying one to another , &quot; What does this mean ? &quot;	file://conllu/en/bibl.en_web.ACT.conllu#s34_0	
35	5	_	say	Others , mocking , said , &quot; They are filled with new wine . &quot;	file://conllu/en/bibl.en_web.ACT.conllu#s35_0	
36	2	but?	Peter	But Peter , standing up with the eleven , lifted up his voice , and spoke out to them , &quot; You men of Judea , and all you who dwell at Jerusalem , let this be known to you , and listen to my words .	file://conllu/en/bibl.en_web.ACT.conllu#s36_0	
37	5	for?	drunke	For these are n't drunken , as you suppose , seeing it is only the third hour of the day .	file://conllu/en/bibl.en_web.ACT.conllu#s37_0	
38	7	but?	speak	But this is what has been spoken through the prophet Joel :	file://conllu/en/bibl.en_web.ACT.conllu#s38_0	
39	4	_	be (be day)	' It will be in the last days , says God , that I will pour out my Spirit on all flesh .	file://conllu/en/bibl.en_web.ACT.conllu#s39_0	
40	7	_	prophesy	Your sons and your daughters will prophesy .	file://conllu/en/bibl.en_web.ACT.conllu#s40_0	
41	5	_	see	Your young men will see visions .	file://conllu/en/bibl.en_web.ACT.conllu#s41_0	
42	5	_	dream	Your old men will dream dreams .	file://conllu/en/bibl.en_web.ACT.conllu#s42_0	
43	17	and?	pour	Yes , and on my servants and on my handmaidens in those days , I will pour out my Spirit , and they will prophesy .	file://conllu/en/bibl.en_web.ACT.conllu#s43_0	
44	4	and?	wonder (wonder show)	I will show wonders in the sky above , and signs on the earth beneath ; blood , and fire , and billows of smoke .	file://conllu/en/bibl.en_web.ACT.conllu#s44_0	
45	5	before?	turn	The sun will be turned into darkness , and the moon into blood , before the great and glorious day of the Lord comes .	file://conllu/en/bibl.en_web.ACT.conllu#s45_0	
46	17	_	save	It will be , that whoever will call on the name of the Lord will be saved . '	file://conllu/en/bibl.en_web.ACT.conllu#s46_0	
47	6	_	hear	&quot; Men of Israel , hear these words !	file://conllu/en/bibl.en_web.ACT.conllu#s47_0	
48	6	and?	man	Jesus of Nazareth , a man approved by God to you by mighty works and wonders and signs which God did by him in the midst of you , even as you yourselves know , him , being delivered up by the determined counsel and foreknowledge of God , you have taken by the hand of lawless men , crucified and killed ; whom God raised up , having freed him from the agony of death , because it was not possible that he should be held by it .	file://conllu/en/bibl.en_web.ACT.conllu#s48_0	
49	3	for?	say	For David says concerning him , 'I saw the Lord always before my face , For he is on my right hand , that I should not be moved .	file://conllu/en/bibl.en_web.ACT.conllu#s49_0	
50	4	therefore?	be (be glad)	Therefore my heart was glad , and my tongue rejoiced .	file://conllu/en/bibl.en_web.ACT.conllu#s50_0	
51	1	moreover?	moreover	Moreover my flesh also will dwell in hope ; because you will not leave my soul in Hades , neither will you allow your Holy	file://conllu/en/bibl.en_web.ACT.conllu#s51_0	
52	1	_	one	One to see decay .	file://conllu/en/bibl.en_web.ACT.conllu#s52_0	
53	3	_	know	You made known to me the ways of life .	file://conllu/en/bibl.en_web.ACT.conllu#s53_0	
54	3	_	make	You will make me full of gladness with your presence . '	file://conllu/en/bibl.en_web.ACT.conllu#s54_0	
55	2	_	brother	&quot; Brothers , I may tell you freely of the patriarch David , that he both died and was buried , and his tomb is with us to this day .	file://conllu/en/bibl.en_web.ACT.conllu#s55_0	
56	3	therefore?	be (be prophet)	Therefore , being a prophet , and knowing that God had sworn with an oath to him that of the fruit of his body , according to the flesh , he would raise up the Christ to sit on his throne , he foreseeing this spoke about the resurrection of the Christ , that neither was his soul left in Hades , nor did his flesh see decay .	file://conllu/en/bibl.en_web.ACT.conllu#s56_0	
57	4	_	raise	This Jesus God raised up , to which we all are witnesses .	file://conllu/en/bibl.en_web.ACT.conllu#s57_0	
58	26	therefore?	pour	Being therefore exalted by the right hand of God , and having received from the Father the promise of the Holy Spirit , he has poured out this , which you now see and hear .	file://conllu/en/bibl.en_web.ACT.conllu#s58_0	
59	5	for?	ascend	For David did n't ascend into the heavens , but he says himself , ' The Lord said to my Lord , &quot; Sit by my right hand , until I make your enemies a footstool for your feet . &quot;'	file://conllu/en/bibl.en_web.ACT.conllu#s59_0	
60	2	therefore?	let	&quot; Let all the house of Israel therefore know certainly that God has made him both Lord and Christ , this Jesus whom you crucified . &quot;	file://conllu/en/bibl.en_web.ACT.conllu#s60_0	
61	9	when?	cut	Now when they heard this , they were cut to the heart , and said to Peter and the rest of the apostles , &quot; Brothers , what shall we do ? &quot;	file://conllu/en/bibl.en_web.ACT.conllu#s61_0	
62	2	_	say	Peter said to them , &quot; Repent , and be baptized , every one of you , in the name of Jesus Christ for the forgiveness of sins , and you will receive the gift of the Holy Spirit .	file://conllu/en/bibl.en_web.ACT.conllu#s62_0	
63	30	for?	call	For the promise is to you , and to your children , and to all who are far off , even as many as the Lord our God will call to himself . &quot;	file://conllu/en/bibl.en_web.ACT.conllu#s63_0	
64	6	and?	testify	With many other words he testified , and exhorted them , saying , &quot; Save yourselves from this crooked generation ! &quot;	file://conllu/en/bibl.en_web.ACT.conllu#s64_0	
65	9	then?	baptize	Then those who gladly received his word were baptized .	file://conllu/en/bibl.en_web.ACT.conllu#s65_0	
66	3	_	add	There were added that day about three thousand souls .	file://conllu/en/bibl.en_web.ACT.conllu#s66_0	
67	2	_	continue	They continued steadfastly in the apostles ' teaching and fellowship , in the breaking of bread , and prayer .	file://conllu/en/bibl.en_web.ACT.conllu#s67_0	
68	2	_	come	Fear came on every soul , and many wonders and signs were done through the apostles .	file://conllu/en/bibl.en_web.ACT.conllu#s68_0	
69	1	_	all	All who believed were together , and had all things in common .	file://conllu/en/bibl.en_web.ACT.conllu#s69_0	
70	2	and?	sell	They sold their possessions and goods , and distributed them to all , according as anyone had need .	file://conllu/en/bibl.en_web.ACT.conllu#s70_0	
71	1	and?	day	Day by day , continuing steadfastly with one accord in the temple , and breaking bread at home , they took their food with gladness and singleness of heart , praising God , and having favor with all the people .	file://conllu/en/bibl.en_web.ACT.conllu#s71_0	
72	3	_	add	The Lord added to the assembly day by day those who were being saved .	file://conllu/en/bibl.en_web.ACT.conllu#s72_0	
73	5	_	go	Peter and John were going up into the temple at the hour of prayer , the ninth hour .	file://conllu/en/bibl.en_web.ACT.conllu#s73_0	
74	14	_	carry	A certain man who was lame from his mother 's womb was being carried , whom they laid daily at the door of the temple which is called Beautiful , to ask gifts for the needy of those who entered into the temple .	file://conllu/en/bibl.en_web.ACT.conllu#s74_0	
75	13	_	ask (ask see)	Seeing Peter and John about to go into the temple , he asked to receive gifts for the needy .	file://conllu/en/bibl.en_web.ACT.conllu#s75_0	
76	12	_	say	Peter , fastening his eyes on him , with John , said , &quot; Look at us . &quot;	file://conllu/en/bibl.en_web.ACT.conllu#s76_0	
77	2	_	listen	He listened to them , expecting to receive something from them .	file://conllu/en/bibl.en_web.ACT.conllu#s77_0	
78	3	but?	say	But Peter said , &quot; Silver and gold have I none , but what I have , that I give you .	file://conllu/en/bibl.en_web.ACT.conllu#s78_0	
79	10	and?	get	In the name of Jesus Christ of Nazareth , get up and walk ! &quot;	file://conllu/en/bibl.en_web.ACT.conllu#s79_0	
80	2	and?	take	He took him by the right hand , and raised him up .	file://conllu/en/bibl.en_web.ACT.conllu#s80_0	
81	8	_	receive	Immediately his feet and his ankle bones received strength .	file://conllu/en/bibl.en_web.ACT.conllu#s81_0	
82	5	and?	stand	Leaping up , he stood , and began to walk .	file://conllu/en/bibl.en_web.ACT.conllu#s82_0	
83	2	_	enter	He entered with them into the temple , walking , leaping , and praising God .	file://conllu/en/bibl.en_web.ACT.conllu#s83_0	
84	4	_	see	All the people saw him walking and praising God .	file://conllu/en/bibl.en_web.ACT.conllu#s84_0	
85	2	_	recognize	They recognized him , that it was he who used to sit begging for gifts for the needy at the Beautiful Gate of the temple .	file://conllu/en/bibl.en_web.ACT.conllu#s85_0	
86	3	_	fill	They were filled with wonder and amazement at what had happened to him .	file://conllu/en/bibl.en_web.ACT.conllu#s86_0	
87	18	as?	run	As the lame man who was healed held on to Peter and John , all the people ran together to them in the porch that is called Solomon 's , greatly wondering .	file://conllu/en/bibl.en_web.ACT.conllu#s87_0	
88	3	when?	see (see respond)	When Peter saw it , he responded to the people , &quot; You men of Israel , why do you marvel at this man ?	file://conllu/en/bibl.en_web.ACT.conllu#s88_0	
89	4	as?	fasten	Why do you fasten your eyes on us , as though by our own power or godliness we had made him walk ?	file://conllu/en/bibl.en_web.ACT.conllu#s89_0	
90	18	when?	glorify	The God of Abraham , Isaac , and Jacob , the God of our fathers , has glorified his Servant Jesus , whom you delivered up , and denied in the presence of Pilate , when he had determined to release him .	file://conllu/en/bibl.en_web.ACT.conllu#s90_0	
91	11	but?	ask (ask deny)	But you denied the Holy and Righteous One , and asked for a murderer to be granted to you , and killed the Prince of life , whom God raised from the dead , to which we are witnesses .	file://conllu/en/bibl.en_web.ACT.conllu#s91_0	
92	10	_	make	By faith in his name , his name has made this man strong , whom you see and know .	file://conllu/en/bibl.en_web.ACT.conllu#s92_0	
93	10	_	give	Yes , the faith which is through him has given him this perfect soundness in the presence of you all .	file://conllu/en/bibl.en_web.ACT.conllu#s93_0	
94	7	_	know	&quot; Now , brothers , I know that you did this in ignorance , as did also your rulers .	file://conllu/en/bibl.en_web.ACT.conllu#s94_0	
95	22	thus?	fulfil	But the things which God announced by the mouth of all his prophets , that Christ should suffer , he thus fulfilled .	file://conllu/en/bibl.en_web.ACT.conllu#s95_0	
96	2	therefore?	repent	&quot; Repent therefore , and turn again , that your sins may be blotted out , so that there may come times of refreshing from the presence of the Lord , and that he may send Christ Jesus , who was ordained for you before , whom heaven must receive until the times of restoration of all things , which God spoke long ago by the mouth of his holy prophets .	file://conllu/en/bibl.en_web.ACT.conllu#s96_0	
97	4	indeed?	say	For Moses indeed said to the fathers , ' The Lord	file://conllu/en/bibl.en_web.ACT.conllu#s97_0	
98	3	_	raise	God will raise up a prophet for you from among your brothers , like me .	file://conllu/en/bibl.en_web.ACT.conllu#s98_0	
99	11	_	say (say listen)	You shall listen to him in all things whatever he says to you .	file://conllu/en/bibl.en_web.ACT.conllu#s99_0	
100	3	_	be	It will be , that every soul that will not listen to that prophet will be utterly destroyed from among the people . '	file://conllu/en/bibl.en_web.ACT.conllu#s100_0	
101	6	also?	prophet	Yes , and all the prophets from Samuel and those who followed after , as many as have spoken , they also told of these days .	file://conllu/en/bibl.en_web.ACT.conllu#s101_0	
102	2	and?	be (be child)	You are the children of the prophets , and of the covenant which God made with our fathers , saying to Abraham , ' In your seed will all the families of the earth be blessed . '	file://conllu/en/bibl.en_web.ACT.conllu#s102_0	
103	11	_	send	God , having raised up his servant , Jesus , sent him to you first , to bless you , in turning away everyone of you from your wickedness . &quot;	file://conllu/en/bibl.en_web.ACT.conllu#s103_0	
104	19	because?	come	As they spoke to the people , the priests and the captain of the temple and the Sadducees came to them , being upset because they taught the people and proclaimed in Jesus the resurrection from the dead .	file://conllu/en/bibl.en_web.ACT.conllu#s104_0	
105	2	for?	lay	They laid hands on them , and put them in custody until the next day , for it was now evening .	file://conllu/en/bibl.en_web.ACT.conllu#s105_0	
106	2	but?	many	But many of those who heard the word believed , and the number of the men came to be about five thousand .	file://conllu/en/bibl.en_web.ACT.conllu#s106_0	
107	2	and?	happen	It happened in the morning , that their rulers , elders , and scribes were gathered together in Jerusalem .	file://conllu/en/bibl.en_web.ACT.conllu#s107_0	
108	5	_	be (be there)	Annas the high priest was there , with Caiaphas , John , Alexander , and as many as were relatives of the high priest .	file://conllu/en/bibl.en_web.ACT.conllu#s108_0	
109	13	when?	inquire	When they had stood them in the middle of them , they inquired , &quot; By what power , or in what name , have you done this ? &quot;	file://conllu/en/bibl.en_web.ACT.conllu#s109_0	
110	10	then?	say	Then Peter , filled with the Holy Spirit , said to them , &quot; You rulers of the people , and elders of Israel , if we are examined today concerning a good deed done to a crippled man , by what means this man has been healed , be it known to you all , and to all the people of Israel , that in the name of Jesus Christ of Nazareth , whom you crucified , whom God raised from the dead , in him does this man stand here before you whole .	file://conllu/en/bibl.en_web.ACT.conllu#s110_0	
111	2	_	be (be stone)	He is ' the stone which was regarded as worthless by you , the builders , which has become the head of the corner . '	file://conllu/en/bibl.en_web.ACT.conllu#s111_0	
112	2	_	be	There is salvation in none other , for neither is there any other name under heaven , that is given among men , by which we must be saved ! &quot;	file://conllu/en/bibl.en_web.ACT.conllu#s112_0	
113	24	when?	marvel	Now when they saw the boldness of Peter and John , and had perceived that they were unlearned and ignorant men , they marveled .	file://conllu/en/bibl.en_web.ACT.conllu#s113_0	
114	2	_	recognize	They recognized that they had been with Jesus .	file://conllu/en/bibl.en_web.ACT.conllu#s114_0	
115	1	_	see (see say)	Seeing the man who was healed standing with them , they could say nothing against it .	file://conllu/en/bibl.en_web.ACT.conllu#s115_0	
116	16	when?	confer	But when they had commanded them to go aside out of the council , they conferred among themselves , saying , &quot; What shall we do to these men ?	file://conllu/en/bibl.en_web.ACT.conllu#s116_0	
117	8	because?	do	Because indeed a notable miracle has been done through them , as can be plainly seen by all who dwell in Jerusalem , and we ca n't deny it .	file://conllu/en/bibl.en_web.ACT.conllu#s117_0	
118	12	further?	let	But so that this spreads no further among the people , let 's threaten them , that from now on they do n't speak to anyone in this name . &quot;	file://conllu/en/bibl.en_web.ACT.conllu#s118_0	
119	2	and?	call	They called them , and commanded them not to speak at all nor teach in the name of Jesus .	file://conllu/en/bibl.en_web.ACT.conllu#s119_0	
120	5	but?	answer	But Peter and John answered them , &quot; Whether it is right in the sight of God to listen to you rather than to God , judge for yourselves , for we ca n't help telling the things which we saw and heard . &quot;	file://conllu/en/bibl.en_web.ACT.conllu#s120_0	
121	9	further?	let	When they had further threatened them , they let them go , finding no way to punish them , because of the people ; for everyone glorified God for that which was done .	file://conllu/en/bibl.en_web.ACT.conllu#s121_0	
122	12	for?	be (be old)	For the man on whom this miracle of healing was performed was more than forty years old .	file://conllu/en/bibl.en_web.ACT.conllu#s122_0	
123	2	and?	let	Being let go , they came to their own company , and reported all that the chief priests and the elders had said to them .	file://conllu/en/bibl.en_web.ACT.conllu#s123_0	
124	18	and?	say	When they heard it , they lifted up their voice to God with one accord , and said , &quot; Lord , you are God , who made the heaven , the earth , the sea , and all that is in them ; who by the mouth of your servant , David , said , ' Why do the nations rage , and the peoples plot a vain thing ?	file://conllu/en/bibl.en_web.ACT.conllu#s124_0	
125	6	and?	take	The kings of the earth take a stand , and the rulers take council together , against the Lord , and against his Christ . '	file://conllu/en/bibl.en_web.ACT.conllu#s125_0	
126	35	for?	gather	&quot; For truly , in this city against your holy servant , Jesus , whom you anointed , both Herod and Pontius Pilate , with the Gentiles and the people of Israel , were gathered together to do whatever your hand and your council foreordained to happen .	file://conllu/en/bibl.en_web.ACT.conllu#s126_0	
127	5	while?	look	Now , Lord , look at their threats , and grant to your servants to speak your word with all boldness , while you stretch out your hand to heal ; and that signs and wonders may be done through the name of your holy Servant Jesus . &quot;	file://conllu/en/bibl.en_web.ACT.conllu#s127_0	
128	9	when?	shake	When they had prayed , the place was shaken where they were gathered together .	file://conllu/en/bibl.en_web.ACT.conllu#s128_0	
129	4	and?	fill	They were all filled with the Holy Spirit , and they spoke the word of God with boldness .	file://conllu/en/bibl.en_web.ACT.conllu#s129_0	
130	2	_	multitude	The multitude of those who believed were of one heart and soul .	file://conllu/en/bibl.en_web.ACT.conllu#s130_0	
131	5	but?	claim	Not one of them claimed that anything of the things which he possessed was his own , but they had all things in common .	file://conllu/en/bibl.en_web.ACT.conllu#s131_0	
132	7	_	give	With great power , the apostles gave their testimony of the resurrection of the Lord Jesus .	file://conllu/en/bibl.en_web.ACT.conllu#s132_0	
133	3	_	be (be they)	Great grace was on them all .	file://conllu/en/bibl.en_web.ACT.conllu#s133_0	
134	3	for?	be (be there)	For neither was there among them any who lacked , for as many as were owners of lands or houses sold them , and brought the proceeds of the things that were sold , and laid them at the apostles ' feet , and distribution was made to each , according as anyone had need .	file://conllu/en/bibl.en_web.ACT.conllu#s134_0	
135	1	_	Jose	Joses , who by the apostles was surnamed Barnabas ( which is , being interpreted , Son of Encouragement ) , a Levite , a man of Cyprus by race , having a field , sold it , and brought the money and laid it at the apostles ' feet .	file://conllu/en/bibl.en_web.ACT.conllu#s135_0	
136	14	but?	sell	But a certain man named Ananias , with Sapphira , his wife , sold a possession , and kept back part of the price , his wife also being aware of it , and brought a certain part , and laid it at the apostles ' feet .	file://conllu/en/bibl.en_web.ACT.conllu#s136_0	
137	3	but?	say	But Peter said , &quot; Ananias , why has Satan filled your heart to lie to the Holy Spirit , and to keep back part of the price of the land ?	file://conllu/en/bibl.en_web.ACT.conllu#s137_0	
138	9	while?	remain	While you kept it , did n't it remain your own ?	file://conllu/en/bibl.en_web.ACT.conllu#s138_0	
139	6	after?	be (be it)	After it was sold , was n't it in your power ?	file://conllu/en/bibl.en_web.ACT.conllu#s139_0	
140	2	_	be (be how)	How is it that you have conceived this thing in your heart ?	file://conllu/en/bibl.en_web.ACT.conllu#s140_0	
141	4	but?	lie	You have n't lied to men , but to God . &quot;	file://conllu/en/bibl.en_web.ACT.conllu#s141_0	
142	7	and?	fall	Ananias , hearing these words , fell down and died .	file://conllu/en/bibl.en_web.ACT.conllu#s142_0	
143	3	_	come	Great fear came on all who heard these things .	file://conllu/en/bibl.en_web.ACT.conllu#s143_0	
144	4	and?	arise	The young men arose and wrapped him up , and they carried him out and buried him .	file://conllu/en/bibl.en_web.ACT.conllu#s144_0	
145	15	_	come	About three hours later , his wife , not knowing what had happened , came in .	file://conllu/en/bibl.en_web.ACT.conllu#s145_0	
146	6	_	tell (tell answer)	Peter answered her , &quot; Tell me whether you sold the land for so much . &quot;	file://conllu/en/bibl.en_web.ACT.conllu#s146_0	
147	2	for?	say	She said , &quot; Yes , for so much . &quot;	file://conllu/en/bibl.en_web.ACT.conllu#s147_0	
148	3	but?	ask	But Peter asked her , &quot; How is it that you have agreed together to tempt the Spirit of the Lord ?	file://conllu/en/bibl.en_web.ACT.conllu#s148_0	
149	12	and?	be (be door)	Behold , the feet of those who have buried your husband are at the door , and they will carry you out . &quot;	file://conllu/en/bibl.en_web.ACT.conllu#s149_0	
150	2	and?	fall	She fell down immediately at his feet , and died .	file://conllu/en/bibl.en_web.ACT.conllu#s150_0	
151	4	and?	come	The young men came in and found her dead , and they carried her out and buried her by her husband .	file://conllu/en/bibl.en_web.ACT.conllu#s151_0	
152	3	and?	come	Great fear came on the whole assembly , and on all who heard these things .	file://conllu/en/bibl.en_web.ACT.conllu#s152_0	
153	16	_	.	By the hands of the apostles many signs and wonders were done among the people .	file://conllu/en/bibl.en_web.ACT.conllu#s153_0	
154	2	_	be (be accord)	They were all with one accord in Solomon 's porch .	file://conllu/en/bibl.en_web.ACT.conllu#s154_0	
155	5	however?	da	None of the rest dared to join them , however the people honored them .	file://conllu/en/bibl.en_web.ACT.conllu#s155_0	
156	4	_	add	More believers were added to the Lord , multitudes of both men and women .	file://conllu/en/bibl.en_web.ACT.conllu#s156_0	
157	3	so that?	carry	They even carried out the sick into the streets , and laid them on cots and mattresses , so that as	file://conllu/en/bibl.en_web.ACT.conllu#s157_0	
158	2	_	come	Peter came by , at the least his shadow might overshadow some of them .	file://conllu/en/bibl.en_web.ACT.conllu#s158_0	
159	3	also?	come	Multitudes also came together from the cities around Jerusalem , bringing sick people , and those who were tormented by unclean spirits : and they were all healed .	file://conllu/en/bibl.en_web.ACT.conllu#s159_0	
160	5	but?	rise	But the high priest rose up , and all those who were with him ( which is the sect of the Sadducees ) , and they were filled with jealousy , and laid hands on the apostles , and put them in public custody .	file://conllu/en/bibl.en_web.ACT.conllu#s160_0	
161	7	but?	open	But an angel of the Lord opened the prison doors by night , and brought them out , and said , &quot; Go stand and speak in the temple to the people all the words of this life . &quot;	file://conllu/en/bibl.en_web.ACT.conllu#s161_0	
162	7	when?	enter	When they heard this , they entered into the temple about daybreak , and taught .	file://conllu/en/bibl.en_web.ACT.conllu#s162_0	
163	5	but?	come	But the high priest came , and those who were with him , and called the council together , and all the senate of the children of Israel , and sent to the prison to have them brought .	file://conllu/en/bibl.en_web.ACT.conllu#s163_0	
164	3	but?	officer	But the officers who came did n't find them in the prison .	file://conllu/en/bibl.en_web.ACT.conllu#s164_0	
165	30	but?	find (find find)	They returned and reported , &quot; We found the prison shut and locked , and the guards standing before the doors , but when we opened them , we found no one inside ! &quot;	file://conllu/en/bibl.en_web.ACT.conllu#s165_0	
166	24	when?	perplexed	Now when the high priest , the captain of the temple , and the chief priests heard these words , they were very perplexed about them and what might become of this .	file://conllu/en/bibl.en_web.ACT.conllu#s166_0	
167	2	and?	come	One came and told them , &quot; Behold , the men whom you put in prison are in the temple , standing and teaching the people . &quot;	file://conllu/en/bibl.en_web.ACT.conllu#s167_0	
168	4	then?	go	Then the captain went with the officers , and brought them without violence , for they were afraid that the people might stone them .	file://conllu/en/bibl.en_web.ACT.conllu#s168_0	
169	8	before?	set	When they had brought them , they set them before the council .	file://conllu/en/bibl.en_web.ACT.conllu#s169_0	
170	7	_	say (say command question)	The high priest questioned them , saying , &quot; Did n't we strictly command you not to teach in this name ?	file://conllu/en/bibl.en_web.ACT.conllu#s170_0	
171	5	and?	fill	Behold , you have filled Jerusalem with your teaching , and intend to bring this man 's blood on us . &quot;	file://conllu/en/bibl.en_web.ACT.conllu#s171_0	
172	6	but?	answer	But Peter and the apostles answered , &quot; We must obey God rather than men .	file://conllu/en/bibl.en_web.ACT.conllu#s172_0	
173	19	_	.	The God of our fathers raised up Jesus , whom you killed , hanging him on a tree .	file://conllu/en/bibl.en_web.ACT.conllu#s173_0	
174	2	and?	exalt	God exalted him with his right hand to be a Prince and a Savior , to give repentance to Israel , and remission of sins .	file://conllu/en/bibl.en_web.ACT.conllu#s174_0	
175	2	also?	be (be witness)	We are His witnesses of these things ; and so also is the Holy Spirit , whom God has given to those who obey him . &quot;	file://conllu/en/bibl.en_web.ACT.conllu#s175_0	
176	10	when?	cut	But they , when they heard this , were cut to the heart , and determined to kill them .	file://conllu/en/bibl.en_web.ACT.conllu#s176_0	
