did					14	did		
n't					15	n't		
give					16	give		
us	OBJ	pron.pper	OLD		17	us		
a					18	a		
reason	OBJ	indef-np.a			19	reason		
to					20	to		
exercise					21	exercise		
like					22	like		
this					23	this		
game	other_3	def-np.dem	OLD		24	game	set_15	
does					25	does		
.				26	.	
		
# text = The novelty will wear off and use will subside in due course.	
The					1	The		
novelty	SBJ	def-np.the	OLD		2	novelty		
will					3	will		
wear					4	wear		
off					5	off		
and					6	and		
use	SBJ_2	pron	OLD		7	use		
will					8	will		
subside					9	subside		
in					10	in		
due					11	due		
course	other_2	indef-np.bare			12	course		
.				13	.	
		
# text = However because of Pokmeon's success there will be more games that combine apps and virtual reality with being active in the real world, helping many people on the hunt to be more active, fitter and healthier.	
However					1	However		
because					2	because		
of					3	of		
Pokmeon	other_2	ne	OLD		4	Pokmeon	set_15	
's					5	's		
success	other	def-np.poss	OLD		6	success		
there					7	there		
will					8	will		
be					9	be		
more					10	more		
games	other	indef-np.bare			11	games	set_8	
that	SBJ_2				12	that	set_8	
combine					13	combine		
apps	OBJ_2	indef-np.bare			14	apps		
and					15	and		
virtual					16	virtual		
reality	other_3	indef-np.bare			17	reality		
with					18	with		
being					19	being		
active					20	active		
in					21	in		
the					22	the		
real					23	real		
world	other_3	def-np.the	OLD		24	world		
,					25	,		
helping					26	helping		
many					27	many		
people	OBJ_3	indef-np.quant			28	people		
on					29	on		
the					30	the		
hunt	other_3	def-np.the	OLD		31	hunt		
to					32	to		
be					33	be		
more					34	more		
active					35	active		
,					36	,		
fitter					37	fitter		
and					38	and		
healthier					39	healthier		
.				40	.	
		
# text = Read Dr	
Read					1	Read		
Dr	OBJ	ne	OLD	2	Dr	
		
# text = Joe's blogs at www.drjoetoday.com	
Joe	other	ne	OLD					
's								
blogs	other	def-np.poss	OLD		3	blogs		
at					4	at		
www.drjoetoday.com							
	


