# text = Ich bin Jane McGonigal.				
der					15	der		
Welt	other_3	def-np.the	OLD		16	Welt		
zu					17	zu		
lösen					18	lösen		
.				19	.	
		
# text = Tatsächlich bin ich überzeugt, dass, wenn wir das nächste Jahrhundert auf diesem Planeten überleben wollen, wir diese Zeit drastisch erhöhen müssen.	
Tatsächlich					1	Tatsächlich		
bin					2	bin		
ich	SBJ	pron.pper	OLD		3	ich		
überzeugt					4	überzeugt		
,					5	,		
dass					6	dass		
,					7	,		
wenn					8	wenn		
wir	SBJ_2	pron	OLD		9	wir		
das					10	das		
nächste					11	nächste		
Jahrhundert	SBJ_2	def-np.the	OLD		12	Jahrhundert		
auf					13	auf		
diesem	other_3	pron.pds	OLD		14	diesem		
Planeten	other_2	def-np.dem	OLD		15	Planeten		
überleben					16	überleben		
wollen					17	wollen		
,					18	,		
wir	SBJ_2	pron	OLD		19	wir		
diese	other_3	pron.pds	OLD		20	diese		
Zeit	OBJ_2	def-np.dem	OLD		21	Zeit	set_136	
drastisch					22	drastisch		
erhöhen					23	erhöhen		
müssen					24	müssen		
.				25	.	
		
# text = Ich habe berechnet, dass die benötigte Zeit bei 21 Milliarden Stunden Spielzeit pro Woche liegt.	
Ich	SBJ	pron.pper	OLD		1	Ich		
habe					2	habe		
berechnet					3	berechnet		
,					4	,		
dass					5	dass		
die					6	die		
benötigte					7	benötigte		
Zeit	SBJ_2	def-np.the	OLD		8	Zeit		
bei					9	bei		
21					10	21		
Milliarden	other_4	indef-np.quant			11	Milliarden		
Stunden	other_3	indef-np.bare			12	Stunden		
Spielzeit	other_2	indef-np.bare			13	Spielzeit		
pro					14	pro		
Woche	other_3	indef-np.bare			15	Woche		
liegt					16	liegt	set_82	
.				17	.	
		
# text = Das erscheint zuerst vielleicht etwas abwegig, also wiederhole ich es, damit es wirken kann:	
Das	SBJ	pron	OLD		1	Das	set_82	
erscheint					2	erscheint		
zuerst					3	zuerst		
vielleicht					4	vielleicht		
etwas					5	etwas		
abwegig					6	abwegig		
,					7	,		
also					8	also		
wiederhole					9	wiederhole		
ich	SBJ_2	pron.pper	OLD		10	ich		
es	OBJ_2	pron.pper	OLD		11	es	set_82	
,					12	,		
damit					13	damit		
es	SBJ_3	pron.pper	OLD		14	es	set_82	
wirken					15	wirken		
kann					16	kann		
:				17	:	
		
# text = Wenn wir Probleme wie Hunger, Armut, Klimawandel, globale Konflikte und Fettleibigkeit lösen wollen, glaube ich, müssen wir versuchen, Spiele online für mindestens 21 Milliarden Stunden pro Woche bis zum Ende des nächsten Jahrzehnts zu spielen.	
Wenn								
wir	SBJ_2	pron	OLD					
Probleme	OBJ_2	indef-np.bare						
wie								
Hunger	other_3	ne	OLD					
,								
Armut	other_4	indef-np.bare						
,								
Klimawandel	other_4	indef-np.bare						
,								
globale								
Konflikte	other_4	indef-np.bare						
und								
Fettleibigkeit	other_4	indef-np.bare						
lösen								
wollen								
,								
glaube					18	glaube	set_83	
ich	SBJ	pron.pper	OLD					
,								
müssen								
wir	SBJ_2	pron	OLD					
versuchen								
,								
Spiele	SBJ_3	pron	OLD					
online								
für								
mindestens								
21								
Milliarden	other_4	indef-np.quant						
Stunden	other_3	indef-np.bare						
pro								
Woche	other_4	indef-np.bare						
bis								
zu	other_4	pron.pind						
dem								
Ende	other_3	def-np.the	OLD					
des								
nächsten								
Jahrzehnts	other_4	def-np.the	OLD					
zu								
spielen								
.							
	
# text = (Gelächter) Nein, ich meine es wirklich ernst.				
(								
Gelächter	other	indef-np.bare						
)								
Nein	other	ne	OLD		1	Nein		
,								
ich	SBJ_2	pron.pper	OLD					
meine	OBJ_2	pron	OLD					
es	SBJ_2	pron.pper	OLD					
wirklich								
ernst								
.							
	
# text = Warum?				
Warum	other	pron.pint			1	Warum		
?				2		
		
# text = Dieses Bild beschreibt ziemlich genau, warum ich glaube, dass Spiele so unerlässlich für das Überleben der menschlichen Spezies in der Zukunft sind.	
Dieses	other_2	pron.pds	OLD		1	Dieses		
Bild	SBJ	def-np.dem	OLD		2	Bild	set_76	
beschreibt					3	beschreibt		
ziemlich					4	ziemlich		
genau					5	genau		
,					6	,		
warum					7	warum		
ich	SBJ_2	pron.pper	OLD		8	ich		
glaube					9	glaube		
,					10	,		
dass					11	dass		
Spiele	SBJ_3	indef-np.bare			12	Spiele		
so					13	so		
unerlässlich					14	unerlässlich		
für					15	für		
das					16	das		
Überleben	other_3	def-np.the	OLD		17	Überleben		
der					18	der		
menschlichen					19	menschlichen		
Spezies	other_4	def-np.the	OLD		20	Spezies		
in					21	in		
der					22	der		
Zukunft	other_5	def-np.the	OLD		23	Zukunft		
sind					24	sind		
.				25	.	
		
# text = (Gelächter) Ernsthaft.	
(								
Gelächter	other	indef-np.bare						
)								
Ernsthaft	other	indef-np.bare			1	Ernsthaft		
.							
	
# text = Dies ist ein Porträt des Fotografen Phil Toledano.				
Dies	SBJ	pron.pds	OLD		1	Dies	set_76	
ist					2	ist		
ein					3	ein		
Porträt	other	indef-np.a			4	Porträt		
des					5	des		
Fotografen	other	def-np.the	OLD		6	Fotografen	set_1	
Phil	other_2	ne	OLD		7	Phil		
Toledano					8	Toledano		
.				9	.	
		
# text = Er wollte die Gefühle beim Spielen einfangen.	
Er	SBJ	pron.pper	OLD					
wollte								
die								
Gefühle	OBJ	def-np.the	OLD					
bei					5	bei		
dem								
Spielen	other	def-np.the	OLD					
einfangen					7	einfangen		
.							
	
# text = Also hat er vor den Spielern eine Kamera aufgebaut.				
Also					1	Also		
hat					2	hat		
er	SBJ	pron.pper	OLD		3	er	set_1	
vor					4	vor		
den					5	den		
Spielern	other	def-np.the	OLD		6	Spielern		
eine					7	eine		
Kamera	SBJ	indef-np.a			8	Kamera		
aufgebaut					9	aufgebaut		
.				10	.	
		
# text = Dies ist einer der klassischen Ausdrücke beim Spielen.	
Dies	SBJ	pron.pds	OLD		1	Dies		
ist					2	ist		
einer	other	pron.pind			3	einer		
der					4	der		
klassischen					5	klassischen		
Ausdrücke	other	def-np.the	OLD		6	Ausdrücke		
bei					7	bei		
dem								
Spielen	other_2	def-np.the	OLD		8	Spielen		
.				10	.	
		
# text = Wenn Sie kein Spieler sind, entgehen Ihnen vielleicht einige der Nuancen in diesem Bild.	
Wenn					1	Wenn		
Sie	SBJ_2	pron.pper	OLD		2	Sie		
kein	other_2	pron	OLD		3	kein		
Spieler	other	indef-np.quant			4	Spieler		
sind					5	sind		
,					6	,		
entgehen					7	entgehen		
Ihnen	OBJ	pron.pper	OLD		8	Ihnen		
vielleicht					9	vielleicht		
einige	other_2	pron.pind			10	einige		
der					11	der		
Nuancen	SBJ	def-np.the	OLD		12	Nuancen		
in					13	in		
diesem	other_3	pron.pds	OLD		14	diesem		
Bild	other_2	def-np.dem	OLD		15	Bild		
.				16	.	
		
# text = Sie sehen wahrscheinlich dieses Gespür für Dringlichkeit, etwas Angst, aber auch äußerste Konzentration, ganz vertieft in das Lösen eines echt schwierigen Problems.	
Sie	SBJ	pron.pper	OLD		1	Sie		
sehen					2	sehen		
wahrscheinlich					3	wahrscheinlich		
dieses	other_2	pron.pds	OLD		4	dieses		
Gespür	OBJ	def-np.dem	OLD		5	Gespür		
für					6	für		
Dringlichkeit	other_2	indef-np.bare			7	Dringlichkeit		
,					8	,		
etwas	other_4	pron.pind			9	etwas		
Angst	other_3	indef-np.quant			10	Angst		
,					11	,		
aber					12	aber		
auch					13	auch		
äußerste					14	äußerste		
Konzentration	other_2	indef-np.bare			15	Konzentration		
,					16	,		
ganz					17	ganz		
vertieft					18	vertieft		
in					19	in		
das					20	das		
Lösen	other_2	def-np.the	OLD		21	Lösen		
eines					22	eines		
echt					23	echt		
schwierigen					24	schwierigen		
Problems	other_3	indef-np.a			25	Problems		
.				26	.	
		
# text = Wenn Sie auch spielen, sehen Sie einige Nuancen hier, die nach oben gezogenen Augen und der Mund sind ein Zeichen von Optimismus.	
Wenn					1	Wenn		
Sie	SBJ_2	pron.pper	OLD		2	Sie		
auch					3	auch		
spielen					4	spielen		
,					5	,		
sehen					6	sehen		
Sie	SBJ	pron.pper	OLD		7	Sie		
einige	other_2	pron.pind			8	einige		
Nuancen	OBJ	indef-np.quant			9	Nuancen		
hier					10	hier		
,					11	,		
die	OBJ	pron	OLD		12	die		
nach					13	nach		
oben					14	oben		
gezogenen					15	gezogenen		
Augen	other_2	indef-np.bare			16	Augen		
und					17	und		
der					18	der		
Mund	SBJ_4	def-np.the	OLD		19	Mund		
sind					20	sind		
ein					21	ein		
Zeichen	other_3	indef-np.a			22	Zeichen		
von					23	von		
Optimismus	other_4	indef-np.bare			24	Optimismus		
.				25	.	
		
# text = Die Augenbrauen zeigen Überraschung.	
Die					1	Die		
Augenbrauen	SBJ	def-np.the	OLD		2	Augenbrauen		
zeigen					3	zeigen		
Überraschung	OBJ	indef-np.bare			4	Überraschung		
.				5	.	
		
# text = Dies ist ein Spieler, der am Rande eines sogenannten epischen Sieges steht.	
Dies	SBJ	pron.pds	OLD		1	Dies		
ist					2	ist		
ein					3	ein		
Spieler	other	indef-np.a			4	Spieler	set_2	
,					5	,		
der	SBJ_2				6	der	set_2	
an					7	an		
dem								
Rande	other_2	def-np.the	OLD		8	Rande		
eines					10	eines	set_84	
sogenannten					10	sogenannten	set_84	
epischen					11	epischen	set_84	
Sieges	other_3	indef-np.a			12	Sieges		
steht					13	steht		
.				14	.	
		
# text = (Gelächter) Oh, Sie kennen das.	
(								
Gelächter	other_2	indef-np.bare						
)								
Oh								
,								
Sie	SBJ	pron.pper	OLD					
kennen					4	kennen		
das	OBJ							
.							
	
# text = OK.				
OK					1	OK		
.				2	.	
		
# text = Prima.	
Prima	other	ne	OLD		1	Prima		
.				2	.	
		
# text = Also haben wir einige Spieler hier.	
Also					1	Also		
haben					2	haben		
wir	SBJ_2	pron	OLD		3	wir		
einige	other_2	pron.pind			4	einige		
Spieler	OBJ	indef-np.quant			5	Spieler		
hier					6	hier		
.				7	.	
		
# text = Ein epischer Sieg ist ein Ergebnis, das so überaus positiv ist, dass Sie vorher gar nicht wussten, dass es überhaupt möglich war.	
Ein					1	Ein		
epischer					2	epischer		
Sieg	SBJ	indef-np.a			3	Sieg		
ist					4	ist		
ein					5	ein		
Ergebnis	other	indef-np.a			6	Ergebnis	set_3	
,					7	,		
das	SBJ_2				8	das	set_3	
so					9	so		
überaus					10	überaus		
positiv					11	positiv		
ist					12	ist		
,					13	,		
dass					14	dass		
Sie	SBJ_3	pron.pper	OLD		15	Sie		
vorher					16	vorher		
gar					17	gar		
nicht					18	nicht		
wussten					19	wussten		
,					20	,		
dass					21	dass		
es	SBJ_4	pron.pper	OLD		22	es	set_3	
überhaupt					23	überhaupt		
möglich					24	möglich		
war					25	war		
.				26	.	
		
# text = Es war beinah jenseits der Vorstellungskraft.	
Es	SBJ	pron.pper	OLD		1	Es	set_3	
war					2	war	set_85	
beinah					3	beinah		
jenseits					4	jenseits		
der					5	der		
Vorstellungskraft	other	def-np.the	OLD		6	Vorstellungskraft		
.				7	.	
		
# text = Und wenn Sie es erreichen, sind Sie schockiert, dass Sie tatsächlich zu so etwas fähig sind.	
Und					1	Und		
wenn					2	wenn		
Sie	SBJ_2	pron.pper	OLD		3	Sie		
es	OBJ_2	pron.pper	OLD		4	es	set_3	
erreichen					5	erreichen		
,					6	,		
sind					7	sind		
Sie	SBJ	pron.pper	OLD		8	Sie		
schockiert					9	schockiert	set_85	
,					10	,		
dass					11	dass		
Sie	SBJ_2	pron.pper	OLD		12	Sie		
tatsächlich					13	tatsächlich		
zu	other_3	pron.pind			14	zu		
so					15	so		
etwas					16	etwas		
fähig					17	fähig		
sind					18	sind		
.				19	.	
		
# text = Das ist ein epischer Sieg.	
Das	SBJ	pron.pds	OLD		1	Das	set_85	
ist					2	ist		
ein					3	ein		
epischer					4	epischer		
Sieg	other	indef-np.a			5	Sieg		
.				6	.	
		
# text = Dieser Spieler steht kurz vor einem epischen Sieg.	
Dieser	other_2	pron.pds	OLD		1	Dieser		
Spieler	SBJ	def-np.dem	OLD		2	Spieler		
steht					3	steht		
kurz					4	kurz		
vor					5	vor		
einem					6	einem		
epischen					7	epischen		
Sieg	other	indef-np.a			8	Sieg		
.				9	.	
		
# text = Und dies ist es, was wir auf Millionen Gesichtern von Problemlösern auf der ganzen Welt sehen müssen, wenn wir die Hürden des nächsten Jahrhunderts in Angriff nehmen.	
Und					1	Und		
dies	SBJ_4	pron.pds	OLD		2	dies		
ist					3	ist		
es	SBJ_2	pron.pper	OLD		4	es	set_59	
,					5	,		
was	OBJ	pron	OLD		6	was	set_59	
wir	SBJ	pron	OLD		7	wir		
auf					8	auf		
Millionen	other_2	indef-np.bare			9	Millionen		
Gesichtern	other	indef-np.bare			10	Gesichtern		
von					11	von		
Problemlösern	other_2	indef-np.bare			12	Problemlösern		
auf					13	auf		
der					14	der		
ganzen					15	ganzen		
Welt	other	def-np.the	OLD		16	Welt		
sehen					17	sehen		
müssen					18	müssen		
,					19	,		
wenn					20	wenn		
wir	SBJ_2	pron	OLD		21	wir		
die					22	die		
Hürden	OBJ_2	def-np.the	OLD		23	Hürden		
des					24	des		
nächsten					25	nächsten		
Jahrhunderts	other_3	def-np.the	OLD		26	Jahrhunderts		
in					27	in		
Angriff	other_2	indef-np.bare			28	Angriff		
nehmen					29	nehmen		
.				30	.	
		
# text = Das Gesicht derer, die entgegen aller Widrigkeiten am Rande eines epischen Sieges stehen.	
Das					1	Das		
Gesicht	SBJ	def-np.the	OLD		2	Gesicht	set_86	
derer					3	derer	set_4	
,					4	,		
die	SBJ_2				5	die	set_4	
entgegen					6	entgegen		
aller	other_3	pron.pind			7	aller		
Widrigkeiten	other_2	indef-np.quant			8	Widrigkeiten		
an					10	an		
dem								
Rande	other_2	def-np.the	OLD		10	Rande		
eines					11	eines		
epischen					12	epischen		
Sieges	other_3	indef-np.a			13	Sieges		
stehen					14	stehen		
.				15	.	
		
# text = Tja, leider sehen wir eher dieses Gesicht im echten Leben, wenn wir schwierigen Problemen begegnen.	
Tja	SBJ	ne	OLD		1	Tja		
,					2	,		
leider					3	leider		
sehen					4	sehen		
wir	SBJ	pron	OLD		5	wir		
eher					6	eher		
dieses	other_2	pron.pds	OLD		7	dieses		
Gesicht	OBJ	def-np.dem	OLD		8	Gesicht	set_86	
in								
dem					10	dem		
echten					10	echten		
Leben	other	def-np.the	OLD		11	Leben		
,					12	,		
wenn					13	wenn		
wir	SBJ_2	pron	OLD		14	wir		
schwierigen					15	schwierigen		
Problemen	OBJ_2	indef-np.bare			16	Problemen		
begegnen					17	begegnen		
.				18	.	
		
--	
# text = Ich bezeichne es als das "In Leben bin ich schlecht"-Gesicht.				
Ich	SBJ	pron.pper	OLD		1	Ich		
bezeichne	other	indef-np.bare			2	bezeichne		
es	OBJ	pron.pper	OLD		3	es	set_86	
als					4	als		
das					5	das		
&quot;					6	''		
In	other	ne	OLD		7	In		
Leben	other_2	ne	OLD		8	Leben		
bin					9	bin		
ich	SBJ_2	pron.pper	OLD		10	ich		
schlecht					11	schlecht		
&quot;					12	''		
_					13			
Gesicht					13	Gesicht		
.				14	.	
		
# text = Und es ist tatsächlich mein Gesicht, sehen Sie?	
Und					1	Und		
es	SBJ	pron.pper	OLD		2	es	set_86	
ist					3	ist		
tatsächlich					4	tatsächlich		
mein					5	mein		
Gesicht	other	indef-np.bare			6	Gesicht		
,					7	,		
sehen					8	sehen		
Sie	SBJ_2	pron.pper	OLD		9	Sie		
?				10		
		
# text = Ja?	
Ja	other	ne	OLD		1	Ja		
?				2		
		
# text = OK.	
OK					1	OK		
.				2	.	
		
--	
# text = Das bin ich, wie ich das \"In Leben bin ich schlecht\"-Gesicht mache.				
Das	SBJ	pron.pds	OLD		1	Das		
bin					2	bin		
ich	other	pron.pper	OLD		3	ich		
,					4	,		
wie					5	wie		
ich	SBJ_2	pron.pper	OLD		6	ich		
das					7	das		
&quot;					8	''		
In	other_5	ne	OLD		9	In		
Leben	other_4	ne	OLD		10	Leben		
bin					11	bin		
ich	SBJ_4	pron.pper	OLD		12	ich		
schlecht					13	schlecht		
&quot;					14	''		
_					15			
Gesicht	OBJ_2	def-np.the	OLD		15	Gesicht		
mache	other	pron	OLD		16	mache		
.				17	.	
		
# text = Dies ist ein Graffiti in meiner ehemaligen Heimat in Berkeley, Kalifornien, wo ich in meiner Doktorarbeit untersuchte warum wir in Spielen besser sind als im echten Leben.	
Dies	SBJ	pron.pds	OLD		1	Dies		
ist					2	ist		
ein					3	ein		
Graffiti	other	indef-np.a			4	Graffiti		
in					5	in		
meiner					6	meiner		
ehemaligen					7	ehemaligen		
Heimat	other	indef-np			8	Heimat		
in					9	in		
Berkeley	other_2	ne	OLD		10	Berkeley		
,					11	,		
Kalifornien	other_3	ne	OLD		12	Kalifornien		
,					13	,		
wo					14	wo		
ich	SBJ_2	pron.pper	OLD		15	ich		
in					16	in		
meiner					17	meiner		
Doktorarbeit	other_2	indef-np			18	Doktorarbeit		
untersuchte					19	untersuchte		
warum					20	warum		
wir	SBJ_3	pron	OLD		21	wir		
in					22	in		
Spielen	other_3	indef-np.bare			23	Spielen		
besser					24	besser	set_87	
sind					25	sind		
als					26	als		
in								
dem					27	dem		
echten					28	echten	set_87	
Leben	other_4	def-np.the	OLD		29	Leben		
.				30	.	
		
# text = Das ist ein Problem, das viele Spieler haben.	
Das	SBJ	pron.pds	OLD		1	Das	set_87	
ist					2	ist		
ein					3	ein		
Problem	other	indef-np.a			4	Problem	set_6	
,					5	,		
das	SBJ_2				6	das	set_6	
viele					7	viele		
Spieler	OBJ_2	indef-np.quant			8	Spieler		
haben					9	haben		
.				10	.	
		
# text = Wir denken, dass wir in der Realität nicht so gut sind wie in Spielen.	
Wir	SBJ	pron	OLD		1	Wir		
denken					2	denken		
,					3	,		
dass					4	dass		
wir	SBJ_2	pron	OLD		5	wir		
in					6	in		
der					7	der		
Realität	other_2	def-np.the	OLD		8	Realität		
nicht					9	nicht		
so					10	so		
gut					11	gut		
sind					12	sind		
wie					13	wie		
in					14	in		
Spielen	other_2	indef-np.bare			15	Spielen		
.				16	.	
		
# text = Und ich meine nicht nur weniger erfolgreich, obwohl das dazu gehört.	
Und					1	Und		
ich	SBJ	pron.pper	OLD		2	ich		
meine	SBJ	pron	OLD		3	meine		
nicht					4	nicht		
nur					5	nur		
weniger					6	weniger		
erfolgreich					7	erfolgreich	set_88	
,					8	,		
obwohl					9	obwohl		
das	SBJ_2				10	das	set_88	
dazu	other_2	pron.padv	OLD		11	dazu		
gehört					12	gehört		
.				13	.	
		
# text = Wir erreichen in Spielwelten mehr.	
Wir	SBJ	pron	OLD		1	Wir		
erreichen					2	erreichen		
in					3	in		
Spielwelten	other	indef-np.bare			4	Spielwelten		
mehr					5	mehr		
.				6	.	
		
# text = Ich meine gut im Zusammenhang mit der Motivation, etwas Bedeutsames zu tun, inspiriert zur Zusammenarbeit miteinander.	
Ich	SBJ	pron.pper	OLD		1	Ich		
meine	other	pron.ppos	OLD		2	meine		
gut					3	gut		
in					15	inspiriert		
dem					17	dem		
Zusammenhang	other	def-np.the	OLD		5	Zusammenhang		
mit								
der								
Motivation	other_2	def-np.the	OLD					
,								
etwas	OBJ_3	pron.pind						
Bedeutsames	OBJ_3	indef-np.bare						
zu								
tun								
,								
inspiriert								
zu	other_3	pron.pind						
der								
Zusammenarbeit	other_2	def-np.the	OLD					
miteinander								
.				19	.	
		
# text = Wenn wir in einer Spielwelt sind, glaube ich, dass viele von uns sich in unsere beste Version verwandeln, jederzeit und sofort hilfsbereit sind, hartnäckig das Problem zu lösen versuchen, so lange wie nötig, es nach dem Fehlschlag erneut probieren.	
Wenn					1	Wenn		
wir	SBJ_2	pron	OLD		2	wir		
in					3	in		
einer					4	einer		
Spielwelt	other_2	indef-np.a			5	Spielwelt		
sind					6	sind		
,					7	,		
glaube					8	glaube		
ich	SBJ	pron.pper	OLD		9	ich		
,					10	,		
dass					11	dass		
viele	SBJ_2	pron	OLD		12	viele		
von					13	von		
uns	other_2	pron	OLD		14	uns		
sich	OBJ_2				15	sich		
in					16	in		
unsere	other_3	pron.ppos	OLD		17	unsere		
beste					18	beste		
Version	other_2	indef-np.bare			19	Version		
verwandeln					20	verwandeln		
,					21	,		
jederzeit					22	jederzeit		
und					23	und		
sofort					24	sofort		
hilfsbereit					25	hilfsbereit		
sind					26	sind		
,					27	,		
hartnäckig					28	hartnäckig		
das					29	das		
Problem	OBJ_4	def-np.the	OLD		30	Problem		
zu					31	zu		
lösen					32	lösen		
versuchen					33	versuchen		
,					34	,		
so					35	so		
lange					36	lange		
wie					37	wie		
nötig					38	nötig		
,					39	,		
es	SBJ_2	pron.pper	OLD		40	es		
nach					41	nach		
dem					42	dem		
Fehlschlag	other_2	def-np.the	OLD		43	Fehlschlag		
erneut					44	erneut		
probieren					45	probieren	set_91	
.				46	.	
		
# text = Und in der Realität, wenn wir versagen, wenn wir auf Hindernisse stoßen, fühlen wir uns oft anders.	
Und					1	Und		
in					2	in		
der					3	der		
Realität	other	def-np.the	OLD		4	Realität		
,					5	,		
wenn					6	wenn		
wir	SBJ_3	pron	OLD		7	wir		
versagen					8	versagen		
,					9	,		
wenn					10	wenn		
wir	SBJ_4	pron	OLD		11	wir		
auf					12	auf		
Hindernisse	other_4	indef-np.bare			13	Hindernisse		
stoßen					14	stoßen		
,					15	,		
fühlen					16	fühlen	set_91	
wir	SBJ	pron	OLD		17	wir		
uns	OBJ	pron	OLD		18	uns		
oft					19	oft		
anders					20	anders		
.				21	.	
		
# text = Wir fühlen uns überwältigt.	
Wir	SBJ	pron	OLD		1	Wir		
fühlen					2	fühlen	set_91	
uns	OBJ	pron	OLD		3	uns		
überwältigt					4	überwältigt		
.				5	.	
		
# text = Wir fühlen uns besiegt.	
Wir	SBJ	pron	OLD		1	Wir		
fühlen					2	fühlen	set_91	
uns	OBJ	pron	OLD		3	uns		
besiegt					4	besiegt		
.				5	.	
		
# text = Wir fühlen uns bedroht, vielleicht deprimiert, frustriert oder zynisch.	
Wir	SBJ	pron	OLD		1	Wir		
fühlen					2	fühlen	set_91	
uns	OBJ	pron	OLD		3	uns		
bedroht					4	bedroht		
,					5	,		
vielleicht					6	vielleicht		
deprimiert					7	deprimiert		
,					8	,		
frustriert					9	frustriert		
oder					10	oder		
