# text = Mutter eines 6-Jährigen mit Mikrozephalie: \"Es wird besser\" Wie die meisten 6-Jährigen liebt Edmund Picciuto das Singen, Spielzeuge und natürlich seine Mutter.				
ich	SBJ	pron.pper	OLD		3	ich		
mich	OBJ				4	mich		
nicht					5	nicht		
eingelassen					6	eingelassen		
.				7	.	
		
--	
# text = Was überhaupt nicht stimmt -- natürlich hat man sich darauf eingelassen,\" sagte sie.				
Was	SBJ_3	pron	OLD		1	Was		
überhaupt					2	überhaupt		
nicht					3	nicht		
stimmt					4	stimmt		
_					5			
natürlich					6	natürlich		
hat					7	hat		
man	SBJ	pron.pind			8	man		
sich	OBJ				9	sich		
darauf					10	darauf		
eingelassen	other	indef-np.bare			11	eingelassen		
,					12	,		
&quot;					13	''		
sagte					14	sagte		
sie	SBJ_2	pron	OLD		15	sie	set_28	
.				16	.	
		
# text = Ihrem Ehemann Vincent und ihr wurde mitgeteilt, dass Edmund sie unter Umständen nie erkennen wird können und, dass er möglicherweise nicht einmal überleben wird.	
Ihrem					1	Ihrem	set_28	
Ehemann	other	indef-np			2	Ehemann	set_7	
Vincent	other	ne	OLD		3	Vincent		
und					4	und	set_7	
ihr	OBJ_2	pron.pper	OLD		5	ihr	set_28	
wurde					6	wurde		
mitgeteilt					7	mitgeteilt		
,					8	,		
dass					9	dass		
Edmund	SBJ_3	ne	OLD		10	Edmund	set_27	
sie	SBJ_3	pron	OLD		11	sie	set_7	
unter					12	unter		
Umständen	other_3	indef-np.bare			13	Umständen		
nie					14	nie		
erkennen					15	erkennen		
wird					16	wird		
können					17	können		
und					18	und		
,					19	,		
dass					20	dass		
er	SBJ_4	pron.pper	OLD		21	er	set_27	
möglicherweise					22	möglicherweise		
nicht					23	nicht		
einmal					24	einmal		
überleben					25	überleben		
wird					26	wird		
.				27	.	
		
# text = Manche Ärzte gingen sogar so weit, dass sie vorschlugen, ihn zu institutionalisieren.	
Manche	other_2	pron.pind			1	Manche		
Ärzte	SBJ	indef-np.quant			2	Ärzte	set_22	
gingen					3	gingen		
sogar					4	sogar		
so					5	so		
weit					6	weit		
,					7	,		
dass					8	dass		
sie	SBJ_2	pron	OLD		9	sie	set_22	
vorschlugen					10	vorschlugen		
,					11	,		
ihn	OBJ_3	pron.pper	OLD		12	ihn	set_27	
zu					13	zu		
institutionalisieren					14	institutionalisieren		
.				15	.	
		
--	
# text = "Meine erste Antwort darauf war 'Ich wusste nicht, dass das Leute noch immer machen,'" erklärte Picciuto.	1	''		
&quot;								
Meine	other_3	pron.ppos	OLD		2	Meine		
erste					3	erste		
Antwort	SBJ_2	indef-np.bare			4	Antwort		
darauf					5	darauf		
war					6	war		
'					7	'		
Ich	SBJ_2	pron.pper	OLD		8	Ich		
wusste					9	wusste		
nicht					10	nicht		
,					11	,		
dass					12	dass		
das					13	das		
Leute	SBJ_3	def-np.the	OLD		14	Leute		
noch					15	noch		
immer					16	immer		
machen					17	machen		
,					18	,		
'					19	'		
&quot;					20	''		
erklärte					21	erklärte		
Picciuto	SBJ	ne	OLD		22	Picciuto	set_28	
.				23	.	
		
# text = Edmund kann mit Hilfe einer Gehhilfe laufen.	
Edmund					1	Edmund	set_27	
kann					2	kann		
mit					3	mit		
Hilfe	other	indef-np.bare			4	Hilfe		
einer					5	einer		
Gehhilfe	OBJ	indef-np.a			6	Gehhilfe		
laufen					7	laufen		
.				8	.	
		
# text = Edmund konnte bis zu seinem dritten Lebensjahr weder sitzen noch krabbeln und er kann noch immer nicht sprechen.	
Edmund	SBJ				1	Edmund	set_27	
konnte					2	konnte		
bis					3	bis		
zu	other_2	pron.pind			4	zu		
seinem					5	seinem	set_27	
dritten					6	dritten		
Lebensjahr	other	indef-np			7	Lebensjahr		
weder					8	weder		
sitzen	other_2	indef-np.bare			9	sitzen		
noch					10	noch		
krabbeln					11	krabbeln		
und					12	und		
er	SBJ_2	pron.pper	OLD		13	er	set_27	
kann					14	kann		
noch					15	noch		
immer					16	immer		
nicht					17	nicht		
sprechen					18	sprechen		
.				19	.	
		
# text = Aber er macht langsam Fortschritte.	
Aber					1	Aber		
er	SBJ	pron.pper	OLD		2	er	set_27	
macht					3	macht		
langsam					4	langsam		
Fortschritte	OBJ	indef-np.bare			5	Fortschritte		
.				6	.	
		
# text = Er kann mit Unterstützung laufen und Fahrradfahren.	
Er	SBJ	pron.pper	OLD		1	Er	set_27	
kann					2	kann		
mit					3	mit		
Unterstützung	other	indef-np.bare			4	Unterstützung		
laufen					5	laufen		
und					6	und		
Fahrradfahren	other	indef-np.bare			7	Fahrradfahren		
.				8	.	
		
# text = Er liebt es auch, mit seinen zwei Brüdern zu spielen und zu singen.	
Er	SBJ	pron.pper	OLD		1	Er	set_27	
liebt					2	liebt		
es	OBJ	pron.pper	OLD		3	es		
auch					4	auch		
,					5	,		
mit					6	mit		
seinen					7	seinen	set_27	
zwei					8	zwei		
Brüdern	other_2	indef-np.quant			9	Brüdern		
zu					10	zu		
spielen					11	spielen		
und					12	und		
zu					13	zu		
singen					14	singen		
.				15	.	
		
--	
# text = Elizabeth zeigt die Zeichensprache, die sich Edmund für "Bitte sing mir etwas vor" ausgedacht hat."				
Elizabeth	SBJ	ne	OLD		1	Elizabeth	set_28	
zeigt					2	zeigt		
die					3	die		
Zeichensprache	OBJ	def-np.the	OLD		4	Zeichensprache	set_14	
,					5	,		
die	SBJ_3				6	die	set_14	
sich	OBJ_3				7	sich		
Edmund	SBJ_3	ne	OLD		8	Edmund	set_27	
für					9	für		
&quot;					10	''		
Bitte					11	Bitte		
sing					12	sing		
mir	OBJ_3	pron.pper	OLD		13	mir		
etwas	SBJ_3	pron.pind			14	etwas		
vor					15	vor		
&quot;					16	''		
ausgedacht					17	ausgedacht		
hat					18	hat		
.					19	.		
&quot;				20	''	
		
--	
# text = \"Wir bringen ihm Zeichensprache bei,\" erzählte Picciuto CBS News.	1	''		
&quot;								
Wir	SBJ	pron	OLD		2	Wir		
bringen					3	bringen		
ihm	OBJ	pron.pper	OLD		4	ihm	set_27	
Zeichensprache	OBJ	indef-np.bare			5	Zeichensprache		
bei					6	bei		
,					7	,		
&quot;					8	''		
erzählte					9	erzählte		
Picciuto	SBJ_2	ne	OLD		10	Picciuto	set_28	
CBS					11	CBS		
News					12	News		
.				13	.	
		
# text = Aber es ist keine typische Zeichensprache -- sagt sie.	
Aber					1	Aber		
es	SBJ_2	pron.pper	OLD		2	es		
ist					3	ist		
keine	other_2	pron	OLD		4	keine		
typische					5	typische		
Zeichensprache	SBJ	indef-np.quant			6	Zeichensprache		
_					7			
sagt					8	sagt		
sie	OBJ	pron	OLD		9	sie	set_28	
.				10	.	
		
# text = Edmund hat einige Zeichen alleine erfunden.	
Edmund	SBJ	ne	OLD					
hat								
einige	other_2	pron.pind						
Zeichen	OBJ	indef-np.quant						
alleine								
erfunden					16	erfunden		
.							
	
# text = Mikrozephalie hat eine Vielzahl an Ursachen: genetische wie bei Edmund sowie Infektionen mit Viren wie Masern oder dem Zikavirus während der Schwangerschaft.				
Mikrozephalie					1	Mikrozephalie		
hat					2	hat		
eine					3	eine		
Vielzahl	OBJ	indef-np.a			4	Vielzahl		
an					5	an		
Ursachen	other_2	indef-np.bare			6	Ursachen	set_17	
:					7	:		
genetische					8	genetische	set_17	
wie					9	wie		
bei					10	bei		
Edmund	other_2	indef-np.bare			11	Edmund	set_27	
sowie					12	sowie		
Infektionen	other_3	indef-np.bare			13	Infektionen		
mit					14	mit		
Viren	other_4	indef-np.bare			15	Viren		
wie					16	wie		
Masern	other_5	indef-np.bare			17	Masern		
oder					18	oder		
dem					19	dem		
Zikavirus	other_6	def-np.the	OLD		20	Zikavirus		
während					21	während		
der					22	der		
Schwangerschaft	other	def-np.the	OLD		23	Schwangerschaft		
.				24	.	
		
# text = Die Symptome und Prognosen können stark variieren.	
Die					1	Die		
Symptome	SBJ	def-np.the	OLD		2	Symptome		
und					3	und		
Prognosen	other_2	indef-np.bare			4	Prognosen		
können					5	können		
stark					6	stark		
variieren					7	variieren		
.				8	.	
		
# text = Es ist noch zu früh zu sagen, wie es das Leben der mit dem Zikavirus Infizierten beeinflussen wird.	
Es					1	Es		
ist					2	ist		
noch					3	noch		
zu					4	zu		
früh					5	früh		
zu					6	zu		
sagen					7	sagen		
,					8	,		
wie					9	wie		
es					10	es		
das					11	das		
Leben	SBJ_2	def-np.the	OLD		12	Leben		
der					13	der		
mit					14	mit		
dem					15	dem		
Zikavirus	other_3	def-np.the	OLD		16	Zikavirus		
Infizierten					17	Infizierten		
beeinflussen					18	beeinflussen		
wird					19	wird		
.				20	.	
		
# text = Picciuto erinnert sich an den emotionalen Preis einer ungewissen Zukunft.	
Picciuto	SBJ	ne	OLD		1	Picciuto	set_28	
erinnert					2	erinnert		
sich	OBJ				3	sich		
an					4	an		
den					5	den		
emotionalen					6	emotionalen		
Preis	other	def-np.the	OLD		7	Preis		
einer					8	einer		
ungewissen					9	ungewissen		
Zukunft	other_2	indef-np.a			10	Zukunft		
.				11	.	
		
# text = Ich fragte ständig, was wird geschehen?	
Ich	SBJ	pron.pper	OLD		1	Ich		
fragte					2	fragte		
ständig					3	ständig		
,					4	,		
was	SBJ_2	pron	OLD		5	was		
wird					6	wird		
geschehen					7	geschehen	set_19	
?				8		
		
# text = Was wird geschehen?	
Was	SBJ	pron	OLD		1	Was		
wird					2	wird		
geschehen					3	geschehen		
?				4		
		
# text = Und sie weiß es noch immer nicht wirklich.	
Und					1	Und		
sie	SBJ	pron	OLD		2	sie	set_28	
weiß					3	weiß		
es	OBJ	pron.pper	OLD		4	es	set_19	
noch					5	noch		
immer					6	immer		
nicht					7	nicht		
wirklich					8	wirklich		
.				9	.	
		
# text = Ich habe schon seit langer Zeit nicht mehr nach der Prognose gefragt, weil ich nicht erwarte, dass sie mir jemand wirklich sagen kann.	
Ich	SBJ	pron.pper	OLD		1	Ich		
habe					2	habe		
schon					3	schon		
seit					4	seit		
langer					5	langer		
Zeit	other	indef-np.bare			6	Zeit		
nicht					7	nicht		
mehr					8	mehr		
nach					9	nach		
der					10	der		
Prognose	other	def-np.the	OLD		11	Prognose	set_20	
gefragt					12	gefragt		
,					13	,		
weil					14	weil		
ich	SBJ_2	pron.pper	OLD		15	ich		
nicht					16	nicht		
erwarte					17	erwarte		
,					18	,		
dass					19	dass		
sie	SBJ_3	pron	OLD		20	sie	set_20	
mir	OBJ_3	pron.pper	OLD		21	mir		
jemand	SBJ_3	pron.pind			22	jemand		
wirklich					23	wirklich		
sagen					24	sagen		
kann					25	kann		
.				26	.	
		
# text = Aber Picciuto hat einen hoffnungsvollen Ratschlag für Mütter von Säuglingen mit Geburtsschäden, die durch den Zikavirus verursacht wurden.	
Aber					1	Aber		
Picciuto	SBJ	ne	OLD		2	Picciuto	set_28	
hat					3	hat		
einen					4	einen		
hoffnungsvollen					5	hoffnungsvollen		
Ratschlag	OBJ	indef-np.a			6	Ratschlag		
für					7	für		
Mütter	other_2	ne	OLD		8	Mütter		
von					9	von		
Säuglingen	other_3	ne	OLD		10	Säuglingen		
mit					11	mit		
Geburtsschäden	other	indef-np.bare			12	Geburtsschäden	set_21	
,					13	,		
die	SBJ_3				14	die	set_21	
durch					15	durch		
den					16	den		
Zikavirus	other_3	def-np.the	OLD		17	Zikavirus		
verursacht					18	verursacht		
wurden					19	wurden		
.				20	.	
		
# text = Es wird besser.	
Es	SBJ	pron.pper	OLD		1	Es		
wird					2	wird		
besser					3	besser		
.				4	.	
		
# text = Sie wissen, dass es für Sie besser werden wird.	
Sie	SBJ	pron.pper	OLD		1	Sie		
wissen					2	wissen		
,					3	,		
dass					4	dass		
es	SBJ_2	pron.pper	OLD		5	es		
für					6	für		
Sie	other_2	pron.pper	OLD		7	Sie		
besser					8	besser		
werden					9	werden		
wird					10	wird		
.				11	.	
		
# text = Sie werden Ihr Kind lieben und Ihr Kind wird Sie lieben.	
Sie	SBJ	pron.pper	OLD		1	Sie		
werden					2	werden		
Ihr	other_2	pron.ppos	OLD		3	Ihr		
Kind	other	indef-np.bare			4	Kind		
lieben					5	lieben		
und					6	und		
Ihr	other_3	pron.ppos	OLD		7	Ihr		
Kind	other_2	indef-np.bare			8	Kind		
wird					9	wird		
Sie	SBJ_2	pron.pper	OLD		10	Sie		
lieben					11	lieben		
.				12	.	
		


